reference_number,color_and_brick,quantity,set_number
3710,"Black Plate 1 x 4Catalog: Parts: Plate371026
",3,1793
3460,"Black Plate 1 x 8Catalog: Parts: Plate346026
",2,1793
3022,"Black Plate 2 x 2Catalog: Parts: Plate302226
",3,1793
3021,"Black Plate 2 x 3Catalog: Parts: Plate302126
",1,1793
3020,"Black Plate 2 x 4Catalog: Parts: Plate302026
",7,1793
3795,"Black Plate 2 x 6Catalog: Parts: Plate379526
",1,1793
3035,"Black Plate 4 x 8Catalog: Parts: Plate303526
",1,1793
3794a,"Black Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379426
",1,1793
4596,"Black Plate, Modified 1 x 2 with Long Stud Receptacle (Space Wing)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",1,1793
3184,"Black Plate, Modified 1 x 4 with Tow BallCatalog: Parts: Plate, Modified4516020
",2,1793
2817,"Black Plate, Modified 2 x 2 with Pin HolesCatalog: Parts: Plate, Modified281726
",3,1793
4073,"Black Plate, Round 1 x 1Catalog: Parts: Plate, Round614126
",4,1793
4286,"Black Slope 33 3 x 1Catalog: Parts: Slope428626
",2,1793
3040,"Black Slope 45 2 x 1Catalog: Parts: Slope304026 or 4121966
",9,1793
3039,"Black Slope 45 2 x 2Catalog: Parts: Slope303926
",2,1793
3039px2,"Black Slope 45 2 x 2 with Horizon Screen PatternCatalog: Parts: Slope, DecoratedPart Color Code Missing
",2,1793
3039pb002,"Black Slope 45 2 x 2 with Spyrius Droid Image PatternCatalog: Parts: Slope, DecoratedPart Color Code Missing
",1,1793
3038,"Black Slope 45 2 x 3Catalog: Parts: Slope303826
",2,1793
4460a,"Black Slope 75 2 x 1 x 3 - Open StudCatalog: Parts: Slope446026
",2,1793
3747a,"Black Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4500458 or 374726
",1,1793
3665,"Black Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted366526
",8,1793
3660,"Black Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted366026
",1,1793
2449,"Black Slope, Inverted 75 2 x 1 x 3Catalog: Parts: Slope, Inverted4636202 or 244926
",8,1793
3069b,"Black Tile 1 x 2 with GrooveCatalog: Parts: Tile306926
",3,1793
3069bpx28,"Black Tile 1 x 2 with Groove with Spyrius Blue Screen, Silver and Red Panel PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,1793
4162,"Black Tile 1 x 8Catalog: Parts: Tile416226
",4,1793
3068b,"Black Tile 2 x 2 with GrooveCatalog: Parts: Tile306826
",4,1793
2555,"Black Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, Modified6030718 or 255526
",2,1793
4150,"Black Tile, Round 2 x 2Catalog: Parts: Tile, Round415026
",2,1793
3680c01(inv),"Black Turntable 2 x 2 Plate with Light Gray Top (3680 / 3679)Catalog: Parts: TurntablePart Color Code Missing
",4,1793
3403c01(inv),"Black Turntable 4 x 4 Square Base with Same Color Turntable 4 x 4 Top (3403 / 3404)Catalog: Parts: Turntable4221663
",2,1793
4859,"Black Wedge, Plate 3 x 4 without Stud NotchesCatalog: Parts: Wedge, PlatePart Color Code Missing
",1,1793
2419,"Black Wedge, Plate 3 x 6 Cut CornersCatalog: Parts: Wedge, Plate241926
",1,1793
6118,"Black Wheel Hard Plastic Small (22mm D. x 24mm)Catalog: Parts: WheelPart Color Code Missing
",4,1793
4732,"Blue Bracket 8 x 2 x 1 1/3Catalog: Parts: BracketPart Color Code Missing
",1,1793
3003,"Blue Brick 2 x 2Catalog: Parts: Brick300323
",2,1793
3475b,"Blue Engine, Smooth Small, 1 x 2 Side Plate with Axle HoldersCatalog: Parts: AircraftPart Color Code Missing
",2,1793
4275b," Blue Hinge Plate 1 x 2 with 3 Fingers - Hollow StudsCatalog: Parts: HingePart Color Code Missing
",4,1793
3149c01(inv),"Blue Hinge Plate 2 x 4Catalog: Parts: HingePart Color Code Missing
",2,1793
4865,"Blue Panel 1 x 2 x 1Catalog: Parts: Panel486523
",2,1793
3023,"Blue Plate 1 x 2Catalog: Parts: Plate302323
",3,1793
3022,"Blue Plate 2 x 2Catalog: Parts: Plate4613973 or 302223
",2,1793
2420,"Blue Plate 2 x 2 CornerCatalog: Parts: Plate242023
",1,1793
3832,"Blue Plate 2 x 10Catalog: Parts: Plate383223
",1,1793
3794a,"Blue Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379423
",6,1793
3731,"Blue Plate, Modified 2 x 2 with Tow BallCatalog: Parts: Plate, Modified372923
",1,1793
3298,"Blue Slope 33 3 x 2Catalog: Parts: Slope6294307 or 6141996 or 329823
",1,1793
3039,"Blue Slope 45 2 x 2Catalog: Parts: Slope303923
",5,1793
3685,"Blue Slope 75 2 x 2 x 3 Double ConvexCatalog: Parts: Slope6184480 or 4280123
",5,1793
4859,"Blue Wedge, Plate 3 x 4 without Stud NotchesCatalog: Parts: Wedge, Plate4199394
",1,1793
6104,"Blue Wedge, Plate 8 x 8 with 3 x 4 CutoutCatalog: Parts: Wedge, PlatePart Color Code Missing
",1,1793
6083,"Dark Gray Rock Panel 3 x 8 x 7 Triangular (LURP)Catalog: Parts: RockPart Color Code Missing
",2,1793
3811,"Light Gray Baseplate 32 x 32Catalog: Parts: Baseplate4221067
",1,1793
2436,"Light Gray Bracket 1 x 2 - 1 x 4Catalog: Parts: Bracket4282741 or 243602
",1,1793
3005,"Light Gray Brick 1 x 1Catalog: Parts: Brick300502
",2,1793
3004,"Light Gray Brick 1 x 2Catalog: Parts: Brick300402
",4,1793
3010,"Light Gray Brick 1 x 4Catalog: Parts: Brick301002
",1,1793
3003,"Light Gray Brick 2 x 2Catalog: Parts: Brick300302
",2,1793
2357,"Light Gray Brick 2 x 2 CornerCatalog: Parts: Brick235702
",1,1793
3001,"Light Gray Brick 2 x 4Catalog: Parts: Brick300102
",1,1793
2458,"Light Gray Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, ModifiedPart Color Code Missing
",2,1793
3062b,"Light Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306202
",4,1793
4589,"Light Gray Cone 1 x 1 without Top GrooveCatalog: Parts: Cone458902
",1,1793
3942c,"Light Gray Cone 2 x 2 x 2 - Open StudCatalog: Parts: Cone394202
",1,1793
4740,"Light Gray Dish 2 x 2 Inverted (Radar)Catalog: Parts: Dish474002
",2,1793
3938,"Light Gray Hinge Brick 1 x 2 Top PlateCatalog: Parts: Hinge393802
",3,1793
4276b," Light Gray Hinge Plate 1 x 2 with 2 Fingers - Hollow StudsCatalog: Parts: HingePart Color Code Missing
",1,1793
4275b," Light Gray Hinge Plate 1 x 2 with 3 Fingers - Hollow StudsCatalog: Parts: HingePart Color Code Missing
",4,1793
4507,"Light Gray Hinge Plate 1 x 6 with 2 and 3 Fingers On SidesCatalog: Parts: HingePart Color Code Missing
",1,1793
4215b,"Light Gray Panel 1 x 4 x 3 - Hollow StudsCatalog: Parts: PanelPart Color Code Missing
",2,1793
3023,"Light Gray Plate 1 x 2Catalog: Parts: Plate302302
",7,1793
3710,"Light Gray Plate 1 x 4Catalog: Parts: Plate371002
",4,1793
3666,"Light Gray Plate 1 x 6Catalog: Parts: Plate366602
",1,1793
4477,"Light Gray Plate 1 x 10Catalog: Parts: Plate447702
",1,1793
3022,"Light Gray Plate 2 x 2Catalog: Parts: Plate302202
",1,1793
3021,"Light Gray Plate 2 x 3Catalog: Parts: Plate302102
",1,1793
3020,"Light Gray Plate 2 x 4Catalog: Parts: Plate302002
",2,1793
3795,"Light Gray Plate 2 x 6Catalog: Parts: Plate379502
",2,1793
3034,"Light Gray Plate 2 x 8Catalog: Parts: Plate303402
",1,1793
4590,"Light Gray Plate, Modified 1 x 4 OffsetCatalog: Parts: Plate, ModifiedPart Color Code Missing
",3,1793
4286,"Light Gray Slope 33 3 x 1Catalog: Parts: Slope428602
",2,1793
3039,"Light Gray Slope 45 2 x 2Catalog: Parts: Slope303902
",1,1793
4460a,"Light Gray Slope 75 2 x 1 x 3 - Open StudCatalog: Parts: SlopePart Color Code Missing
",2,1793
3684a,"Light Gray Slope 75 2 x 2 x 3 - Hollow StudsCatalog: Parts: SlopePart Color Code Missing
",2,1793
3665,"Light Gray Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted366502
",2,1793
3660,"Light Gray Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted366002
",3,1793
2449,"Light Gray Slope, Inverted 75 2 x 1 x 3Catalog: Parts: Slope, InvertedPart Color Code Missing
",6,1793
3673,"Light Gray Technic, Pin without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin4184166
",4,1793
3070b,"Light Gray Tile 1 x 1 with GrooveCatalog: Parts: TilePart Color Code Missing
",1,1793
3069b,"Light Gray Tile 1 x 2 with GrooveCatalog: Parts: Tile306902
",4,1793
2431,"Light Gray Tile 1 x 4Catalog: Parts: Tile243102
",5,1793
2412b,"Light Gray Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241202
",2,1793
4859,"Light Gray Wedge, Plate 3 x 4 without Stud NotchesCatalog: Parts: Wedge, Plate4199393
",1,1793
2401,"Light Gray Wedge, Plate 10 x 10 with 4 x 4 Cutout and Cut CornerCatalog: Parts: Wedge, Plate4159228
",1,1793
4589,"Trans-Dark Blue Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4567331 or 618843
",6,1793
2448,"Trans-Dark Blue Panel 3 x 2 x 5 2/3Catalog: Parts: PanelPart Color Code Missing
",2,1793
2466,"Trans-Dark Blue Panel 3 x 2 x 6Catalog: Parts: PanelPart Color Code Missing
",1,1793
2409,"Trans-Dark Blue Panel 10 x 10 x 12 Quarter DomeCatalog: Parts: PanelPart Color Code Missing
",1,1793
4073,"Trans-Dark Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240214 or 3005743
",3,1793
2507,"Trans-Dark Blue Windscreen 10 x 4 x 2 1/3 CanopyCatalog: Parts: WindscreenPart Color Code Missing
",1,1793
2569,"Trans-Neon Green Antenna Whip 8HCatalog: Parts: Antenna6265159 or 6164380 or 256949
",7,1793
4589,"Trans-Neon Green Cone 1 x 1 without Top GrooveCatalog: Parts: Cone618849
",11,1793
4740,"Trans-Neon Green Dish 2 x 2 Inverted (Radar)Catalog: Parts: Dish6245297 or 4112517 or 3006349
",3,1793
4073,"Trans-Neon Green Plate, Round 1 x 1Catalog: Parts: Plate, Round6240223 or 3005749
",5,1793
sp048(inv)," UnitronCatalog: Minifigures: Space: Unitron
",2,1793
sp049(inv)," Unitron ChiefCatalog: Minifigures: Space: Unitron
",1,1793
4073,"Black Plate, Round 1 x 1Catalog: Parts: Plate, Round614126
",1,1793
4073,"Trans-Dark Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240214 or 3005743
",1,1793
4073,"Trans-Neon Green Plate, Round 1 x 1Catalog: Parts: Plate, Round6240223 or 3005749
",1,1793
3937c09(inv),"Black Hinge Brick 1 x 2 with Light Gray Top Plate (3937 / 3938)Catalog: Parts: HingePart Color Code Missing
",3,1793
4285a,"Black Dish 6 x 6 Inverted (Radar) Webbed - Type 1 (underside attachable at any position)Catalog: Parts: DishPart Color Code Missing
",2,1793
4215a,"Black Panel 1 x 4 x 3 - Solid StudsCatalog: Parts: Panel421526 or 4105207
",2,1793
4215a,"Light Gray Panel 1 x 4 x 3 - Solid StudsCatalog: Parts: PanelPart Color Code Missing
",2,1793
