reference_number,color_and_brick,quantity,set_number
3957,"Black Antenna 4H - Round TopCatalog: Parts: Antenna395726
",1,6245
3062b,"Black Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306226
",6,6245
3403c01(inv),"Black Turntable 4 x 4 Square Base with Same Color Turntable 4 x 4 Top (3403 / 3404)Catalog: Parts: Turntable4221663
",1,6245
2542,"Brown Minifigure, Utensil Oar / PaddleCatalog: Parts: Minifigure, UtensilPart Color Code Missing
",2,6245
2562,"Brown Minifigure, Weapon Gun, Pirate Flintlock PistolCatalog: Parts: Minifigure, WeaponPart Color Code Missing
",1,6245
2527,"Brown Projectile Launcher Part, Cannon Base 2 x 4Catalog: Parts: Projectile LauncherPart Color Code Missing
",1,6245
2530,"Dark Gray Minifigure, Weapon Sword, CutlassCatalog: Parts: Minifigure, Weapon4161408
",1,6245
x110c01,"Dark Gray Projectile Launcher, Cannon ShootingCatalog: Parts: Projectile LauncherPart Color Code Missing
",1,6245
3023,"Light Gray Plate 1 x 2Catalog: Parts: Plate302302
",2,6245
3022,"Light Gray Plate 2 x 2Catalog: Parts: Plate302202
",1,6245
3020,"Light Gray Plate 2 x 4Catalog: Parts: Plate302002
",1,6245
2551,"Red Boat, 14 x 5 x 2 with Oarlocks and 2 Hollow Inside StudsCatalog: Parts: BoatPart Color Code Missing
",1,6245
2335p04,"White Flag 2 x 2 Square with Imperial Soldier Black Symbol over White Cross on Blue Background Pattern on Both SidesCatalog: Parts: Flag, DecoratedPart Color Code Missing
",1,6245
pi064(inv)," Imperial Soldier - Harbor SentryCatalog: Minifigures: Pirates: Pirates I: Imperial Soldiers
",1,6245
2526,"Yellow Minifigure EpaulettesCatalog: Parts: Minifigure, Body WearPart Color Code Missing
",1,6245
518,"Dark Gray Minifigure, Weapon Cannon Non ShootingCatalog: Parts: Minifigure, WeaponPart Color Code Missing
",1,6245
bb0039,"Dark Gray Projectile Launcher, Cannon Transitional with Black HandleCatalog: Parts: Projectile LauncherPart Color Code Missing
",1,6245
