reference_number,color_and_brick,quantity,set_number
3005,"Dark Gray Brick 1 x 1Catalog: Parts: Brick4114079
",4,7002
3010,"Dark Gray Brick 1 x 4Catalog: Parts: Brick4114308
",1,7002
3040,"Dark Gray Slope 45 2 x 1Catalog: Parts: Slope4121970
",4,7002
3031,"Light Gray Plate 4 x 4Catalog: Parts: Plate303102 or 4243813
",1,7002
3040,"Light Gray Slope 45 2 x 1Catalog: Parts: Slope4121933
",4,7002
3665,"Light Gray Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted366502
",4,7002
3660,"Light Gray Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted366002
",2,7002
3002,"Sand Green Brick 2 x 3Catalog: Parts: Brick4153757 or 4618537
",1,7002
x158,"Sand Green Dinosaur Head SmallCatalog: Parts: Animal, Body Part4175044
",1,7002
40378,"Sand Green Dinosaur Tail / Neck Middle Section with PinCatalog: Parts: Animal, Body Part4152977
",2,7002
40379,"Sand Green Dinosaur Tail End Section / HornCatalog: Parts: Animal, Body Part4508459 or 4174998 or 4291634
",1,7002
3298,"Sand Green Slope 33 3 x 2Catalog: Parts: Slope4153758
",2,7002
3040,"Sand Green Slope 45 2 x 1Catalog: Parts: Slope6083976 or 4597014 or 4143043
",2,7002
3700,"Sand Green Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, BrickPart Color Code Missing
",2,7002
