reference_number,color_and_brick,quantity,set_number
75280stk01," Sticker Sheet for Set 75280 - (69115/6310931)Catalog: Parts: Sticker Sheet
",1,75280
87994,"Black Bar   3L (Bar Arrow)Catalog: Parts: Bar6093525 or 4566275 or 4653208
",1,75280
4735,"Black Bar 1 x 3 with Clip and Stud Receptacle (Robot Arm)Catalog: Parts: Bar4141580
",2,75280
37762,"Black Minifigure, Utensil CandleCatalog: Parts: Minifigure, Utensil6290456
",1,75280
57899,"Black Minifigure, Weapon Gun, Blaster Long (SW)Catalog: Parts: Minifigure, Weapon4498712
",1,75280
58247,"Black Minifigure, Weapon Gun, Blaster Short (SW)Catalog: Parts: Minifigure, Weapon4498713
",7,75280
64567,"Black Minifigure, Weapon Lightsaber Hilt StraightCatalog: Parts: Minifigure, Weapon4539482 or 4598897 or 4523775
",2,75280
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",2,75280
15456,"Black Plate, Modified 2 x 2 with Tow Ball and HoleCatalog: Parts: Plate, Modified6359224 or 6051038
",1,75280
85861,"Black Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6168646 or 6100627
",3,75280
15403,"Black Projectile Launcher, 1 x 2 Mini Blaster / ShooterCatalog: Parts: Projectile Launcher6102734
",2,75280
54200,"Black Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4287159 or 4504382
",1,75280
15068,"Black Slope, Curved 2 x 2Catalog: Parts: Slope, Curved6053077
",1,75280
32803,"Black Slope, Curved 2 x 2 InvertedCatalog: Parts: Slope, Curved6211476
",1,75280
4599b,"Black Tap 1 x 1 without Hole in Nozzle EndCatalog: Parts: Tap459926
",2,75280
3705,"Black Technic, Axle  4LCatalog: Parts: Technic, Axle370526
",1,75280
63864,"Black Tile 1 x 3Catalog: Parts: Tile4558170
",2,75280
33909,"Black Tile, Modified 2 x 2 with Studs on EdgeCatalog: Parts: Tile, Modified6192346
",3,75280
99780,"Blue Bracket 1 x 2 - 1 x 2 InvertedCatalog: Parts: Bracket6133721
",9,75280
3004,"Blue Brick 1 x 2Catalog: Parts: Brick4613959 or 300423
",1,75280
4740,"Blue Dish 2 x 2 Inverted (Radar)Catalog: Parts: Dish4570283 or 4239188
",6,75280
3937,"Blue Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge393723
",1,75280
