reference_number,color_and_brick,quantity,set_number
6587,"Dark Gray Technic, Axle  3L with StudCatalog: Parts: Technic, Axle4113884
",2,4733
2454,"Light Gray Brick 1 x 2 x 5 - Blocked Open Studs or Hollow StudsCatalog: Parts: BrickPart Color Code Missing
",4,4733
2465,"Light Gray Brick 1 x 16Catalog: Parts: Brick246502
",2,4733
4070,"Light Gray Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified407002
",2,4733
2458,"Light Gray Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, ModifiedPart Color Code Missing
",2,4733
6231,"Light Gray Panel 1 x 1 x 1 CornerCatalog: Parts: Panel4100379
",2,4733
3700,"Light Gray Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, Brick370002
",4,4733
6632,"Light Gray Technic, Liftarm Thin 1 x 3 - Axle HolesCatalog: Parts: Technic, Liftarm4107825
",4,4733
3068b,"Light Gray Tile 2 x 2 with GrooveCatalog: Parts: Tile306802
",6,4733
2555,"Light Gray Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, ModifiedPart Color Code Missing
",1,4733
3062b,"Sand Green Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round4155071
",2,4733
4073,"Sand Green Plate, Round 1 x 1Catalog: Parts: Plate, Round4180076
",2,4733
3040,"Sand Green Slope 45 2 x 1Catalog: Parts: Slope6083976 or 4597014 or 4143043
",2,4733
6091,"Sand Green Slope, Curved 2 x 1 x 1 1/3 with Recessed StudCatalog: Parts: Slope, Curved6258321 or 4143044
",2,4733
3068bpb0014,"Sand Green Tile 2 x 2 with Groove with HP Tan Scroll, Black Cauldron and Silver Mortar and Pestle PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",1,4733
30374,"Tan Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar6116614 or 4158791 or 4508646
",1,4733
3004,"Tan Brick 1 x 2Catalog: Parts: Brick30045 or 4109995
",4,4733
3003,"Tan Brick 2 x 2Catalog: Parts: Brick4114306
",8,4733
30274,"Tan Brick, Modified 2 x 3 x 3 with Cutout and Lion Head - 6 Hollow StudsCatalog: Parts: Brick, Modified4141004
",2,4733
3023,"Tan Plate 1 x 2Catalog: Parts: Plate4113917
",2,4733
3040,"Tan Slope 45 2 x 1Catalog: Parts: Slope4251973 or 4121972
",6,4733
3044b,"Tan Slope 45 2 x 1 Double with Inside BarCatalog: Parts: SlopePart Color Code Missing
",1,4733
3039,"Tan Slope 45 2 x 2Catalog: Parts: Slope4114322
",2,4733
4854,"Tan Slope, Inverted 45 4 x 4 DoubleCatalog: Parts: Slope, Inverted4180341
",1,4733
6168c01,"Tan Support 2 x 2 x 11 Solid PillarCatalog: Parts: Support4158769
",2,4733
6126,"Trans-Neon Orange Wave Rounded with Base Pins (Castle Dragon Flame, Seaweed, Water)Catalog: Parts: Energy Effect612647
",2,4733
30292,"Yellow Flag 7 x 3 with Bar HandleCatalog: Parts: Flag4141651
",2,4733
hp040(inv)," Draco Malfoy, Slytherin Torso, Black Cape with StarsCatalog: Minifigures: Harry Potter: Sorcerer's Stone
",1,4733
hp005(inv)," Harry Potter, Gryffindor Shield Torso, Light Gray Legs, Black Cape with StarsCatalog: Minifigures: Harry Potter: Sorcerer's Stone
",1,4733
hp028(inv)," Professor Gilderoy Lockhart, Green Torso and LegsCatalog: Minifigures: Harry Potter: Chamber of Secrets
",1,4733
hp012(inv)," Professor Severus Snape, Glow in the Dark HeadCatalog: Minifigures: Harry Potter: Sorcerer's Stone
",1,4733
4073,"Sand Green Plate, Round 1 x 1Catalog: Parts: Plate, Round4180076
",1,4733
30292pb005,"Yellow Flag 7 x 3 with Bar Handle with HP Hogwarts Crest Pattern (Sticker) - Set 4733Catalog: Parts: Flag, DecoratedPart Color Code Missing
",2,4733
