reference_number,color_and_brick,quantity,set_number
8632stk01," Sticker Sheet for Set 8632 - (63317/4528714)Catalog: Parts: Sticker Sheet4528714
",1,8632
3957,"Black Antenna 4H - Round TopCatalog: Parts: Antenna395726
",1,8632
4592c02(inv),"Black Antenna Small Base with Black LeverCatalog: Parts: Antenna73587
",2,8632
6020,"Black Bar 7 x 3 with 2 Clips (Ladder)Catalog: Parts: Bar602026
",1,8632
3004,"Black Brick 1 x 2Catalog: Parts: Brick300426
",4,8632
3003,"Black Brick 2 x 2Catalog: Parts: Brick300326
",1,8632
3001,"Black Brick 2 x 4Catalog: Parts: Brick300126
",4,8632
43898,"Black Dish 3 x 3 Inverted (Radar)Catalog: Parts: Dish4180087
",1,8632
30055,"Black Fence 1 x 4 x 2 Spindled with 2 StudsCatalog: Parts: Fence3005526 or 4185652
",2,8632
6134,"Black Hinge Brick 2 x 2 Top PlateCatalog: Parts: Hinge4124096
",1,8632
60849,"Black Minifigure, Utensil Hose Nozzle ElaborateCatalog: Parts: Minifigure, Utensil4537551
",1,8632
3962b,"Black Minifigure, Utensil Radio with Extended HandleCatalog: Parts: Minifigure, Utensil396226
",1,8632
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",3,8632
4085c,"Black Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified408526
",4,8632
3794a,"Black Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379426
",2,8632
6583,"Black Plate, Modified 1 x 6 with Train Wagon EndCatalog: Parts: Plate, Modified6271649 or 658326
",4,8632
6041,"Black Propeller 3 Blade 3 Diameter with Axle HoleCatalog: Parts: Propeller604126
",1,8632
4515,"Black Slope 10 6 x 8Catalog: Parts: Slope4161067
",1,8632
3665,"Black Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted366526
",1,8632
3660,"Black Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted366026
",1,8632
30134,"Black Stairs 7 x 4 x 6 Straight OpenCatalog: Parts: Stairs4105288 or 4279270
",1,8632
58827,"Black Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 SectionsCatalog: Parts: Support4509669
",4,8632
32474,"Black Technic Ball JointCatalog: Parts: Technic4143539 or 4290713
",1,8632
32016,"Black Technic, Axle and Pin Connector Angled #3 - 157.5 degreesCatalog: Parts: Technic, Connector6261386 or 4107082
",1,8632
2780,"Black Technic, Pin with Friction Ridges Lengthwise, Staggered, with or without Center SlotsCatalog: Parts: Technic, Pin6279875 or 4121715 or 278026
",6,8632
4150,"Black Tile, Round 2 x 2Catalog: Parts: Tile, Round415026
",1,8632
58090,"Black Tire 30.4 x 14 SolidCatalog: Parts: Tire & Tread4550937 or 4500518
",2,8632
3680,"Black Turntable 2 x 2 Plate, BaseCatalog: Parts: Turntable368026
",1,8632
43713,"Black Wedge 6 x 4 Triple Inverted CurvedCatalog: Parts: Wedge4180469
",1,8632
x8,"Bright Green Plant Flower Stem 1 x 1 x 2/3 with 3 Large LeavesCatalog: Parts: Plant6269048 or 6269048 or 4107432
",1,8632
3062b,"Dark Blue Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round4177741
",4,8632
2458,"Dark Bluish Gray Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, Modified4211087
",2,8632
3937,"Dark Bluish Gray Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge4211066
",1,8632
3959,"Dark Bluish Gray Minifigure, Utensil Space Gun / TorchCatalog: Parts: Minifigure, Utensil4262540
",2,8632
3666,"Dark Bluish Gray Plate 1 x 6Catalog: Parts: Plate4211056
",1,8632
3021,"Dark Bluish Gray Plate 2 x 3Catalog: Parts: Plate4211043
",1,8632
3032,"Dark Bluish Gray Plate 4 x 6Catalog: Parts: Plate3032199 or 4211115
",1,8632
3028,"Dark Bluish Gray Plate 6 x 12Catalog: Parts: Plate4210657 or 4256149
",2,8632
41539,"Dark Bluish Gray Plate 8 x 8Catalog: Parts: Plate4210802
",1,8632
6019,"Dark Bluish Gray Plate, Modified 1 x 1 with U Clip (Horizontal Grip)Catalog: Parts: Plate, Modified4216973
",2,8632
61409,"Dark Bluish Gray Slope 18 2 x 1 x 2/3 with 4 SlotsCatalog: Parts: Slope4540386 or 4521185
",2,8632
3678b,"Dark Bluish Gray Slope 65 2 x 2 x 2 with Bottom TubeCatalog: Parts: Slope4210760 or 4234534
",1,8632
