reference_number,color_and_brick,quantity,set_number
7256stk01," Sticker Sheet for Set 7256 - (51869/4256108)Catalog: Parts: Sticker Sheet4256108
",1,7256
30374,"Black Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar6116604 or 3037426 or 4140303
",4,7256
2436,"Black Bracket 1 x 2 - 1 x 4Catalog: Parts: Bracket243626 or 4282746
",2,7256
4070,"Black Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified407026
",2,7256
30365,"Black Hinge Brick 1 x 2 Locking with 2 Fingers Vertical End, 9 TeethCatalog: Parts: Hinge4129975 or 4144502
",2,7256
6134,"Black Hinge Brick 2 x 2 Top PlateCatalog: Parts: Hinge4124096
",1,7256
41532,"Black Hinge Cylinder 1 x 3 Locking with 1 Finger and Pin with Round Hole and Friction Ridges Lengthwise on EndsCatalog: Parts: Hinge4159335
",2,7256
30383,"Black Hinge Plate 1 x 2 Locking with 1 Finger On TopCatalog: Parts: Hinge6338799 or 3038326 or 4142992 or 4144575
",2,7256
42446,"Black Minifigure Neck Bracket with Back Stud - Thin Back WallCatalog: Parts: Minifigure, Body Wear6020192 or 4169047 or 4261427
",2,7256
3710,"Black Plate 1 x 4Catalog: Parts: Plate371026
",2,7256
3020,"Black Plate 2 x 4Catalog: Parts: Plate302026
",1,7256
3031,"Black Plate 4 x 4Catalog: Parts: Plate303126 or 4243819
",4,7256
4286,"Black Slope 33 3 x 1Catalog: Parts: Slope428626
",2,7256
6091,"Black Slope, Curved 2 x 1 x 1 1/3 with Recessed StudCatalog: Parts: Slope, Curved6184784 or 609126
",2,7256
32062,"Black Technic, Axle  2L NotchedCatalog: Parts: Technic, Axle3206226 or 4109810
",1,7256
2412b,"Black Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241226
",2,7256
30503,"Black Wedge, Plate 4 x 4 Cut CornerCatalog: Parts: Wedge, Plate4160025
",2,7256
64567,"Chrome Silver Minifigure, Weapon Lightsaber Hilt StraightCatalog: Parts: Minifigure, Weapon4124050
",1,7256
6636,"Dark Blue Tile 1 x 6Catalog: Parts: Tile4252437
",4,7256
3068b,"Dark Blue Tile 2 x 2 with GrooveCatalog: Parts: Tile4205004
",3,7256
47753,"Dark Blue Wedge 4 x 4 No StudsCatalog: Parts: Wedge6289824 or 6115178 or 4226924
",1,7256
2450,"Dark Blue Wedge, Plate 3 x 3 Cut CornerCatalog: Parts: Wedge, Plate6110050 or 4255473 or 4530025
",2,7256
3010,"Dark Bluish Gray Brick 1 x 4Catalog: Parts: Brick4211103
",4,7256
3937,"Dark Bluish Gray Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge4211066
",1,7256
44300,"Dark Bluish Gray Hinge Tile 1 x 3 Locking with 1 Finger on TopCatalog: Parts: Hinge6265708 or 4210882
",1,7256
3023,"Dark Bluish Gray Plate 1 x 2Catalog: Parts: Plate4211063
",1,7256
4477,"Dark Bluish Gray Plate 1 x 10Catalog: Parts: Plate4257526
",2,7256
3022,"Dark Bluish Gray Plate 2 x 2Catalog: Parts: Plate4211094
",4,7256
3795,"Dark Bluish Gray Plate 2 x 6Catalog: Parts: Plate4211002
",1,7256
3034,"Dark Bluish Gray Plate 2 x 8Catalog: Parts: Plate4210997
",1,7256
4085c,"Dark Bluish Gray Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified4210632
",8,7256
2444,"Dark Bluish Gray Plate, Modified 2 x 2 with Pin HoleCatalog: Parts: Plate, Modified4196768
",2,7256
4073,"Dark Bluish Gray Plate, Round 1 x 1Catalog: Parts: Plate, Round4210633
",6,7256
6587,"Dark Bluish Gray Technic, Axle  3L with StudCatalog: Parts: Technic, Axle6129590 or 6587199 or 4211086
",4,7256
32064b,"Dark Bluish Gray Technic, Brick 1 x 2 with Axle Hole (x Shape)Catalog: Parts: Technic, Brick4210935
",4,7256
2431,"Dark Bluish Gray Tile 1 x 4Catalog: Parts: Tile4211053
",2,7256
3068b,"Dark Bluish Gray Tile 2 x 2 with GrooveCatalog: Parts: Tile4211055
",2,7256
2412b,"Dark Bluish Gray Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4210631
",8,7256
47753,"Dark Bluish Gray Wedge 4 x 4 No StudsCatalog: Parts: Wedge6075231 or 4250256
",1,7256
41770,"Dark Bluish Gray Wedge, Plate 4 x 2 LeftCatalog: Parts: Wedge, Plate4210788
",1,7256
41769,"Dark Bluish Gray Wedge, Plate 4 x 2 RightCatalog: Parts: Wedge, Plate4210782
",1,7256
30503,"Dark Bluish Gray Wedge, Plate 4 x 4 Cut CornerCatalog: Parts: Wedge, Plate4210728
",4,7256
3024,"Dark Red Plate 1 x 1Catalog: Parts: Plate4539114 or 4183901
",2,7256
4592c02(inv),"Light Bluish Gray Antenna Small Base with Black LeverCatalog: Parts: Antenna4221775
",1,7256
4095,"Light Bluish Gray Bar   6.6L with Stop Ring (Patio Umbrella Stand)Catalog: Parts: Bar4533908 or 4211887
",2,7256
3004,"Light Bluish Gray Brick 1 x 2Catalog: Parts: Brick4211388
",2,7256
3622,"Light Bluish Gray Brick 1 x 3Catalog: Parts: Brick4211428
",2,7256
3062b,"Light Bluish Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round4211412
",4,7256
30365,"Light Bluish Gray Hinge Brick 1 x 2 Locking with 2 Fingers Vertical End, 9 TeethCatalog: Parts: Hinge4211694
",2,7256
30387,"Light Bluish Gray Hinge Brick 1 x 4 Locking with 1 Finger Vertical End and 2 Fingers Vertical End, 9 TeethCatalog: Parts: Hinge4211695
",2,7256
30389c,"Light Bluish Gray Hinge Brick 2 x 2 Locking with 1 Finger Vertical and Axle Hole (x Shape)Catalog: Parts: Hinge4211750
",1,7256
44302a,"Light Bluish Gray Hinge Plate 1 x 2 Locking with 2 Fingers on End and 9 Teeth with Bottom GrooveCatalog: Parts: Hinge4211804
",2,7256
44568,"Light Bluish Gray Hinge Plate 1 x 4 Locking Dual 1 Fingers on SideCatalog: Parts: Hinge6276045 or 4211840
",2,7256
44570,"Light Bluish Gray Hinge Plate 3 x 4 Locking Dual 2 Finger, 9 TeethCatalog: Parts: Hinge4211841
",2,7256
194,"Light Bluish Gray Minifigure, Utensil Hose Nozzle SimpleCatalog: Parts: Minifigure, Utensil4252635
",2,7256
3666,"Light Bluish Gray Plate 1 x 6Catalog: Parts: Plate4211438
",2,7256
2420,"Light Bluish Gray Plate 2 x 2 CornerCatalog: Parts: Plate4211353
",2,7256
3021,"Light Bluish Gray Plate 2 x 3Catalog: Parts: Plate4211396
",1,7256
3034,"Light Bluish Gray Plate 2 x 8Catalog: Parts: Plate4211406
",1,7256
4081b,"Light Bluish Gray Plate, Modified 1 x 1 with Light Attachment - Thick RingCatalog: Parts: Plate, Modified6281998 or 4632575 or 4211477
",6,7256
3068b,"Light Bluish Gray Tile 2 x 2 with GrooveCatalog: Parts: Tile4211413
",2,7256
42610,"Light Bluish Gray Wheel 11mm D. x 8mm with Center GrooveCatalog: Parts: Wheel4211758
",4,7256
4079,"Reddish Brown Minifigure, Utensil Seat (Chair) 2 x 2Catalog: Parts: Minifigure, Utensil4211206
",1,7256
30565,"Sand Blue Plate, Round Corner 4 x 4Catalog: Parts: Plate, Round4252441
",2,7256
30382,"Sand Blue Wedge 2 x 16 TripleCatalog: Parts: Wedge4250403
",4,7256
2458,"Tan Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, Modified4205105
",1,7256
3023,"Tan Plate 1 x 2Catalog: Parts: Plate4113917
",1,7256
3021,"Tan Plate 2 x 3Catalog: Parts: Plate30215 or 4118790
",1,7256
3044b,"Tan Slope 45 2 x 1 Double with Inside BarCatalog: Parts: SlopePart Color Code Missing
",1,7256
41677,"Tan Technic, Liftarm Thin 1 x 2 - Axle HolesCatalog: Parts: Technic, Liftarm4205392
",2,7256
4150px33,"Tan Tile, Round 2 x 2 with Dark Red SW Semicircles PatternCatalog: Parts: Tile, Round, Decorated4259840
",2,7256
3960pb013,"Trans-Black Dish 4 x 4 Inverted (Radar) with Solid Stud with Radial Jedi Starfighter / TIE Cockpit PatternCatalog: Parts: Dish, Decorated4252631
",1,7256
50986pb001,"Trans-Black Windscreen 10 x 6 x 3 Bubble Canopy Double Tapered with Dark Bluish Gray Jedi Starfighter PatternCatalog: Parts: Windscreen, Decorated4252539
",1,7256
30374,"Trans-Light Blue Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar6170187 or 4124073
",1,7256
4589,"Trans-Light Blue Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4252632
",2,7256
4073,"Trans-Light Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240225 or 4163917
",2,7256
4589,"Trans-Red Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4544720 or 618841
",6,7256
553px2,"White Brick, Round 2 x 2 Dome Top with Silver and Blue Pattern (R2-D2)Catalog: Parts: Brick, Round, Decorated4124141
",1,7256
3747a,"White Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted374701 or 4500469
",1,7256
3660,"White Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted6366391 or 366001
",1,7256
3700,"White Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, Brick370001
",1,7256
4150ps6,"White Tile, Round 2 x 2 with SW Republic PatternCatalog: Parts: Tile, Round, Decorated4164206
",1,7256
x1435,"Yellow Flag 5 x 6 HexagonalCatalog: Parts: Flag6331731 or 6090815 or 4257525
",4,7256
3020,"Yellow Plate 2 x 4Catalog: Parts: Plate302024
",1,7256
3747a,"Yellow Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4500459 or 374724
",2,7256
4162,"Yellow Tile 1 x 8Catalog: Parts: Tile6388482 or 416224 or 4189400
",4,7256
2412b,"Yellow Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241224
",2,7256
43710,"Yellow Wedge 4 x 2 Triple LeftCatalog: Parts: Wedge6307257 or 6056679 or 4180411
",1,7256
43711,"Yellow Wedge 4 x 2 Triple RightCatalog: Parts: Wedge6307259 or 4180421
",1,7256
43723,"Yellow Wedge, Plate 3 x 2 LeftCatalog: Parts: Wedge, Plate4179095
",1,7256
43722,"Yellow Wedge, Plate 3 x 2 RightCatalog: Parts: Wedge, Plate4179094
",1,7256
50305,"Yellow Wedge, Plate 8 x 3 LeftCatalog: Parts: Wedge, Plate6307260 or 4247644
",1,7256
50304,"Yellow Wedge, Plate 8 x 3 RightCatalog: Parts: Wedge, Plate6307262 or 4247642
",1,7256
sw0120(inv)," Anakin Skywalker with Black Right HandCatalog: Minifigures: Star Wars: Star Wars Episode 3
",1,7256
4073,"Dark Bluish Gray Plate, Round 1 x 1Catalog: Parts: Plate, Round4210633
",1,7256
4592c02(inv),"Light Bluish Gray Antenna Small Base with Black LeverCatalog: Parts: Antenna4221775
",1,7256
194,"Light Bluish Gray Minifigure, Utensil Hose Nozzle SimpleCatalog: Parts: Minifigure, Utensil4252635
",1,7256
4073,"Trans-Light Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240225 or 4163917
",1,7256
6636pb009,"Dark Blue Tile 1 x 6 with SW Vulture Droid Triangles Pattern 1 (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
6636pb010,"Dark Blue Tile 1 x 6 with SW Vulture Droid Triangles Pattern 2 (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
6636pb011,"Dark Blue Tile 1 x 6 with SW Vulture Droid Triangles Pattern 3 (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
6636pb012,"Dark Blue Tile 1 x 6 with SW Vulture Droid Triangles Pattern 4 (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
3068bpb0097,"Dark Blue Tile 2 x 2 with Groove with 3 White Triangles, Black Stripe and 2 Wear Marks Pattern (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
3068bpb0096,"Dark Blue Tile 2 x 2 with Groove with 3 White Triangles, Black Stripe and 3 Wear Marks Pattern (Sticker) - Sets 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
47753pb004,"Dark Blue Wedge 4 x 4 No Studs with Hexagonal SW Confederacy (CIS) Pattern (Sticker) - Sets 7256 / 7283Catalog: Parts: Wedge, DecoratedPart Color Code Missing
",1,7256
3068bpb0137,"Dark Bluish Gray Tile 2 x 2 with Groove with SW Jedi Starfighter Control, 4 Buttons Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
3068bpb0136,"Dark Bluish Gray Tile 2 x 2 with Groove with SW Jedi Starfighter Control, 6 Buttons Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
47753pb005,"Dark Bluish Gray Wedge 4 x 4 No Studs with Two Red Arrows on Dark Bluish Gray Background Pattern (Sticker) - Sets 7256 / 7283Catalog: Parts: Wedge, DecoratedPart Color Code Missing
",1,7256
3068bpb0112,"Light Bluish Gray Tile 2 x 2 with Groove with Grille Five Bar and 2 Wear/Scuff Marks Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
3068bpb0135,"Light Bluish Gray Tile 2 x 2 with Groove with Grille Five Bar and 3 Wear/Scuff Marks Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
x1435pb001,"Yellow Flag 5 x 6 Hexagonal with SW Black Grille Pattern (Sticker) - Sets 7256 / 7283 / 7661Catalog: Parts: Flag, DecoratedPart Color Code Missing
",4,7256
4162pb007,"Yellow Tile 1 x 8 with Trapezoid Left Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
4162pb008,"Yellow Tile 1 x 8 with Trapezoid Right Pattern (Sticker) - Set 7256 / 7283Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,7256
32064,"Dark Gray Technic, Brick 1 x 2 with Axle HoleCatalog: Parts: Technic, Brick4118903 or 4233491
",4,7256
4073,"Trans-Dark Blue Plate, Round 1 x 1Catalog: Parts: Plate, Round6240214 or 3005743
",2,7256
3747b,"White Slope, Inverted 33 3 x 2 with Connections between StudsCatalog: Parts: Slope, Inverted4500469
",1,7256
3665,"White Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted366501
",2,7256
3747b,"Yellow Slope, Inverted 33 3 x 2 with Connections between StudsCatalog: Parts: Slope, Inverted374724 or 4500459
",2,7256
