reference_number,color_and_brick,quantity,set_number
88646,"Pearl Gold Tile, Modified 3 x 4 with 4 Studs in CenterCatalog: Parts: Tile, Modified6350055
",1,76386
3005,"Reddish Brown Brick 1 x 1Catalog: Parts: Brick4211242
",2,76386
3004,"Reddish Brown Brick 1 x 2Catalog: Parts: Brick4613963 or 4211149
",2,76386
3245c,"Reddish Brown Brick 1 x 2 x 2 with Inside Stud HolderCatalog: Parts: Brick6172808 or 4609329
",1,76386
3622,"Reddish Brown Brick 1 x 3Catalog: Parts: Brick4211220
",3,76386
30241b,"Reddish Brown Brick, Modified 1 x 1 with Open O Clip (Vertical Grip) - Hollow StudCatalog: Parts: Brick, Modified6325717
",2,76386
18513pb01,"Reddish Brown Minifigure, Headgear Mask Cat with Mid-Length Hair in Back, Tan Fur on Muzzle and around Yellow Eyes PatternCatalog: Parts: Minifigure, Headgear6350821
",1,76386
36752c01(inv),"Reddish Brown Minifigure, Utensil Wand, 2 on SprueCatalog: Parts: Minifigure, Utensil6270028 or 6254379 or 6232210
",1,76386
3023,"Reddish Brown Plate 1 x 2Catalog: Parts: Plate4211150
",2,76386
3021,"Reddish Brown Plate 2 x 3Catalog: Parts: Plate4211189
",1,76386
3070b,"Reddish Brown Tile 1 x 1 with GrooveCatalog: Parts: Tile4211288
",3,76386
63864,"Reddish Brown Tile 1 x 3Catalog: Parts: Tile6100769
",1,76386
60592,"Reddish Brown Window 1 x 2 x 2 Flat FrontCatalog: Parts: Window6382102 or 4595814
",1,76386
3022,"Sand Blue Plate 2 x 2Catalog: Parts: Plate6062089 or 4153607
",1,76386
3032,"Sand Blue Plate 4 x 6Catalog: Parts: Plate6062086 or 4226282
",3,76386
54200,"Sand Green Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4652205
",2,76386
92950,"Tan Arch 1 x 6 Raised ArchCatalog: Parts: Arch4618876
",1,76386
99207,"Tan Bracket 1 x 2 - 2 x 2 InvertedCatalog: Parts: Bracket6174925
",1,76386
14716,"Tan Brick 1 x 1 x 3Catalog: Parts: Brick6057517
",1,76386
3004,"Tan Brick 1 x 2Catalog: Parts: Brick30045 or 4109995
",9,76386
3622,"Tan Brick 1 x 3Catalog: Parts: Brick4162465
",3,76386
3010,"Tan Brick 1 x 4Catalog: Parts: Brick4113916
",2,76386
3009,"Tan Brick 1 x 6Catalog: Parts: Brick4112982
",1,76386
6112,"Tan Brick 1 x 12Catalog: Parts: Brick6075179
",2,76386
2465,"Tan Brick 1 x 16Catalog: Parts: Brick4165812 or 4295313
",1,76386
2357,"Tan Brick 2 x 2 CornerCatalog: Parts: Brick4124455
",3,76386
20310,"Tan Brick, Modified 1 x 1 with Scroll with Hollow StudCatalog: Parts: Brick, Modified6114992
",2,76386
4217,"Tan Brick, Modified 1 x 14 with GrooveCatalog: Parts: Brick, Modified6349727 or 6057516
",1,76386
87620,"Tan Brick, Modified Facet 2 x 2Catalog: Parts: Brick, Modified6148265
",1,76386
3062b,"Tan Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306205 or 4117070
",2,76386
40066,"Tan Door, Frame 1 x 6 x 7 Rounded Pillars with Top Arch and NotchesCatalog: Parts: Door, Frame6273864
",1,76386
60808,"Tan Panel 1 x 4 x 5 Wall with WindowCatalog: Parts: Panel6006789
",2,76386
3023,"Tan Plate 1 x 2Catalog: Parts: Plate4113917
",2,76386
3710,"Tan Plate 1 x 4Catalog: Parts: Plate4113233
",2,76386
3022,"Tan Plate 2 x 2Catalog: Parts: Plate4114084
",1,76386
3020,"Tan Plate 2 x 4Catalog: Parts: Plate4114309
",1,76386
3795,"Tan Plate 2 x 6Catalog: Parts: Plate4113993
",3,76386
4085d,"Tan Plate, Modified 1 x 1 with Open O Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified6352222 or 6029889
",4,76386
22388,"Tan Slope 45 1 x 1 x 2/3 Quadruple Convex PyramidCatalog: Parts: Slope6249125 or 6177165
",2,76386
3665,"Tan Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted4159196
",2,76386
3660,"Tan Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4118866
",1,76386
43888,"Tan Support 1 x 1 x 6 Solid PillarCatalog: Parts: Support6178916
",1,76386
63864,"Tan Tile 1 x 3Catalog: Parts: Tile6131896
",1,76386
4589b,"Trans-Bright Green Cone 1 x 1 with Top GrooveCatalog: Parts: Cone6337628 or 6172236 or 6053084
",1,76386
68495pb02,"Trans-Clear Minifigure, Utensil Stein / Cup with Trans-Bright Green Drink PatternCatalog: Parts: Minifigure, Utensil, Decorated6349957
",1,76386
3062b,"Trans-Neon Green Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round6238675 or 4107106
",1,76386
2877,"White Brick, Modified 1 x 2 with Grille / Fluted ProfileCatalog: Parts: Brick, Modified287701
",3,76386
3062b,"White Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306201
",12,76386
15395,"White Brick, Round 2 x 2 Dome BottomCatalog: Parts: Brick, Round6050914
",1,76386
23969,"White Panel 1 x 2 x 1 with Rounded Corners and 2 SidesCatalog: Parts: Panel6248490 or 6135529
",3,76386
3024,"White Plate 1 x 1Catalog: Parts: Plate302401
",1,76386
3023,"White Plate 1 x 2Catalog: Parts: Plate302301
",3,76386
3022,"White Plate 2 x 2Catalog: Parts: Plate4613976 or 302201
",6,76386
4590,"White Plate, Modified 1 x 4 OffsetCatalog: Parts: Plate, Modified6302649 or 6164280 or 459001
",4,76386
4073,"White Plate, Round 1 x 1Catalog: Parts: Plate, Round614101
",4,76386
3044c,"White Slope 45 2 x 1 Double with Bottom Stud HolderCatalog: Parts: Slope6314244
",2,76386
3069b,"White Tile 1 x 2 with GrooveCatalog: Parts: Tile306901
",1,76386
2431,"White Tile 1 x 4Catalog: Parts: Tile243101
",1,76386
69729,"White Tile 2 x 6Catalog: Parts: Tile6332042
",1,76386
15712,"White Tile, Modified 1 x 1 with Open O ClipCatalog: Parts: Tile, Modified6348055 or 6054551
",2,76386
35787,"White Tile, Modified 2 x 2 TriangularCatalog: Parts: Tile, Modified6217875
",2,76386
27263,"White Tile, Modified Facet 2 x 2Catalog: Parts: Tile, Modified6168612
",4,76386
51739,"White Wedge, Plate 2 x 4Catalog: Parts: Wedge, Plate4249506
",4,76386
hp284(inv)," Harry Potter, 20th Anniversary Pearl GoldCatalog: Minifigures: Harry Potter
",1,76386
hp285(inv)," Harry Potter, Slytherin Robe, Gregory Goyle TransformationCatalog: Minifigures: Harry Potter
",1,76386
hp286(inv)," Hermione Granger, Slytherin RobeCatalog: Minifigures: Harry Potter
",1,76386
hp287(inv)," Ron Weasley - Slytherin Robe, Vincent Crabbe TransformationCatalog: Minifigures: Harry Potter
",1,76386
4592c02(inv),"Black Antenna Small Base with Black LeverCatalog: Parts: Antenna73587
",1,76386
34173,"Flat Silver Minifigure, Utensil SpoonCatalog: Parts: Minifigure, Utensil6196796
",1,76386
3673,"Light Bluish Gray Technic, Pin without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin3673194 or 4211807
",1,76386
3024,"Medium Nougat Plate 1 x 1Catalog: Parts: Plate6215606
",1,76386
4073,"Medium Nougat Plate, Round 1 x 1Catalog: Parts: Plate, Round6167641
",1,76386
3070b,"Reddish Brown Tile 1 x 1 with GrooveCatalog: Parts: Tile4211288
",1,76386
54200,"Sand Green Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4652205
",1,76386
22388,"Tan Slope 45 1 x 1 x 2/3 Quadruple Convex PyramidCatalog: Parts: Slope6249125 or 6177165
",1,76386
3024,"White Plate 1 x 1Catalog: Parts: Plate302401
",1,76386
4073,"White Plate, Round 1 x 1Catalog: Parts: Plate, Round614101
",1,76386
3245cpb184," Light Bluish Gray Brick 1 x 2 x 2 with Inside Stud Holder with Mirror Pattern (Sticker) - Set 76386Catalog: Parts: Brick, DecoratedPart Color Code Missing
",3,76386
3068bpb1743,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Albus Dumbledore Gold PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1742,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Albus Dumbledore Silver PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1737,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Garrick Ollivander PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1747,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Gilderoy Lockhart PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1745,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Godric Gryffindor PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1749,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Helga Hufflepuff PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1741,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Jocunda Sykes PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1746,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Minerva McGonagall PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1751,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Newt Scamander PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1739,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Nicholas Flamel PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1738,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Olympe Maxime PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1740,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Rowena Ravenclaw PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1748,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Salazar Slytherin PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1750,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Seraphina Picquery PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
3068bpb1744,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Severus Snape PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",2,76386
