reference_number,color_and_brick,quantity,set_number
2436,"Black Bracket 1 x 2 - 1 x 4Catalog: Parts: Bracket243626 or 4282746
",1,6357
3005,"Black Brick 1 x 1Catalog: Parts: Brick300526
",2,6357
3004,"Black Brick 1 x 2Catalog: Parts: Brick300426
",1,6357
3010,"Black Brick 1 x 4Catalog: Parts: Brick301026
",3,6357
3822p03,"Black Door 1 x 3 x 1 Left with Red and Yellow Stripes PatternCatalog: Parts: Door, DecoratedPart Color Code Missing
",1,6357
3821p03,"Black Door 1 x 3 x 1 Right with Red and Yellow Stripes PatternCatalog: Parts: Door, DecoratedPart Color Code Missing
",1,6357
3937,"Black Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge393726
",1,6357
3938,"Black Hinge Brick 1 x 2 Top PlateCatalog: Parts: Hinge393826
",1,6357
4625,"Black Hinge Tile 1 x 4Catalog: Parts: HingePart Color Code Missing
",1,6357
4213,"Black Hinge Vehicle Roof 4 x 4Catalog: Parts: HingePart Color Code Missing
",1,6357
4315,"Black Hinge Vehicle Roof Holder 1 x 4Catalog: Parts: HingePart Color Code Missing
",1,6357
4175,"Black Ladder 1 1/2 x 2 x 2Catalog: Parts: Ladder6285241 or 4603502 or 417526 or 4100530
",1,6357
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",5,6357
3710,"Black Plate 1 x 4Catalog: Parts: Plate371026
",2,6357
3666,"Black Plate 1 x 6Catalog: Parts: Plate366626
",2,6357
3022,"Black Plate 2 x 2Catalog: Parts: Plate302226
",1,6357
2420,"Black Plate 2 x 2 CornerCatalog: Parts: Plate242026
",4,6357
4081b,"Black Plate, Modified 1 x 1 with Light Attachment - Thick RingCatalog: Parts: Plate, Modified4632571 or 6281993 or 408126
",2,6357
4085b,"Black Plate, Modified 1 x 1 with U Clip Thin (Vertical Grip)Catalog: Parts: Plate, Modified4550017
",2,6357
3794a,"Black Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379426
",1,6357
3839b,"Black Plate, Modified 1 x 2 with Bar Handles - Flat Ends, Low AttachmentCatalog: Parts: Plate, Modified383926
",1,6357
4600,"Black Plate, Modified 2 x 2 with Wheels HolderCatalog: Parts: Plate, Modified6371406 or 460026
",3,6357
3176,"Black Plate, Modified 2 x 3 with HoleCatalog: Parts: Plate, Modified317626
",1,6357
2421,"Black Propeller 3 Blade SmallCatalog: Parts: Propeller6170693 or 4289255
",1,6357
4286,"Black Slope 33 3 x 1Catalog: Parts: Slope428626
",3,6357
3039,"Black Slope 45 2 x 2Catalog: Parts: Slope303926
",1,6357
3747a,"Black Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4500458 or 374726
",1,6357
3660,"Black Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted366026
",1,6357
3069b,"Black Tile 1 x 2 with GrooveCatalog: Parts: Tile306926
",1,6357
3068b,"Black Tile 2 x 2 with GrooveCatalog: Parts: Tile306826
",1,6357
2460,"Black Tile, Modified 2 x 2 with PinCatalog: Parts: Tile, Modified6313191 or 246026 or 4258354
",2,6357
3787,"Black Vehicle, Mudguard 2 x 4 with Arch SmoothCatalog: Parts: Vehicle, MudguardPart Color Code Missing
",1,6357
4859,"Black Wedge, Plate 3 x 4 without Stud NotchesCatalog: Parts: Wedge, PlatePart Color Code Missing
",2,6357
3957,"Light Gray Antenna 4H - Round TopCatalog: Parts: Antenna395702
",2,6357
3004,"Light Gray Brick 1 x 2Catalog: Parts: Brick300402
",1,6357
3010,"Light Gray Brick 1 x 4Catalog: Parts: Brick301002
",1,6357
3062b,"Light Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306202
",2,6357
3937,"Light Gray Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge393702
",1,6357
3938,"Light Gray Hinge Brick 1 x 2 Top PlateCatalog: Parts: Hinge393802
",1,6357
4349,"Light Gray Minifigure, Utensil Loudhailer / Megaphone / SW BlasterCatalog: Parts: Minifigure, UtensilPart Color Code Missing
",2,6357
3023,"Light Gray Plate 1 x 2Catalog: Parts: Plate302302
",2,6357
3710,"Light Gray Plate 1 x 4Catalog: Parts: Plate371002
",2,6357
3666,"Light Gray Plate 1 x 6Catalog: Parts: Plate366602
",2,6357
3460,"Light Gray Plate 1 x 8Catalog: Parts: Plate346002
",2,6357
3022,"Light Gray Plate 2 x 2Catalog: Parts: Plate302202
",1,6357
2420,"Light Gray Plate 2 x 2 CornerCatalog: Parts: Plate242002
",2,6357
3021,"Light Gray Plate 2 x 3Catalog: Parts: Plate302102
",1,6357
3832,"Light Gray Plate 2 x 10Catalog: Parts: Plate383202
",1,6357
3035,"Light Gray Plate 4 x 8Catalog: Parts: Plate303502
",1,6357
3794a,"Light Gray Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379402
",1,6357
4600,"Light Gray Plate, Modified 2 x 2 with Wheels HolderCatalog: Parts: Plate, Modified460002
",3,6357
4073c01(inv),"Light Gray Plate, Round 1 x 1, 2 on SprueCatalog: Parts: Plate, RoundPart Color Code Missing
",1,6357
2479,"Light Gray Propeller 4 Blade 5 Diameter with Rounded Ends and Open HubCatalog: Parts: Propeller247902
",1,6357
3298,"Light Gray Slope 33 3 x 2Catalog: Parts: Slope329802
",2,6357
3747a,"Light Gray Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4109695
",2,6357
3709b,"Light Gray Technic, Plate 2 x 4 with 3 HolesCatalog: Parts: Technic, Plate370902
",1,6357
