reference_number,color_and_brick,quantity,set_number
41769,"Dark Red Wedge, Plate 4 x 2 RightCatalog: Parts: Wedge, Plate4541364 or 6008595 or 4162586
",2,75277
3022,"Dark Tan Plate 2 x 2Catalog: Parts: Plate6047415
",1,75277
3020,"Dark Tan Plate 2 x 4Catalog: Parts: Plate4267874
",1,75277
15573,"Dark Tan Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified6092591
",4,75277
85984,"Dark Tan Slope 30 1 x 2 x 2/3Catalog: Parts: Slope6015449
",8,75277
3070b,"Dark Tan Tile 1 x 1 with GrooveCatalog: Parts: Tile6055172
",1,75277
3069b,"Dark Tan Tile 1 x 2 with GrooveCatalog: Parts: Tile4496699
",1,75277
15535,"Dark Tan Tile, Round 2 x 2 with HoleCatalog: Parts: Tile, Round6132790
",1,75277
2454,"Light Bluish Gray Brick 1 x 2 x 5 - Blocked Open Studs or Hollow StudsCatalog: Parts: Brick4211363
",3,75277
26604,"Light Bluish Gray Brick, Modified 1 x 1 with Studs on 2 Sides, AdjacentCatalog: Parts: Brick, Modified6267495
",4,75277
44302b,"Light Bluish Gray Hinge Plate 1 x 2 Locking with 2 Fingers on End and 9 Teeth without Bottom GrooveCatalog: Parts: Hinge4211804
",1,75277
2429c01(inv),"Light Bluish Gray Hinge Plate 1 x 4 Swivel (2429 / 2430)Catalog: Parts: Hinge6102769 or 4219256
",1,75277
3024,"Light Bluish Gray Plate 1 x 1Catalog: Parts: Plate4211399
",14,75277
3023,"Light Bluish Gray Plate 1 x 2Catalog: Parts: Plate3023194 or 4211398
",1,75277
3623,"Light Bluish Gray Plate 1 x 3Catalog: Parts: Plate4211429 or 3623194
",1,75277
3666,"Light Bluish Gray Plate 1 x 6Catalog: Parts: Plate4211438
",2,75277
3021,"Light Bluish Gray Plate 2 x 3Catalog: Parts: Plate4211396
",2,75277
3031,"Light Bluish Gray Plate 4 x 4Catalog: Parts: Plate4211403 or 4243797
",2,75277
3032,"Light Bluish Gray Plate 4 x 6Catalog: Parts: Plate4211404
",1,75277
32028,"Light Bluish Gray Plate, Modified 1 x 2 with Door RailCatalog: Parts: Plate, Modified4211568
",1,75277
41740,"Light Bluish Gray Plate, Modified 1 x 4 with 2 Studs with GrooveCatalog: Parts: Plate, Modified6257593
",1,75277
54200,"Light Bluish Gray Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4521921
",1,75277
3070b,"Light Bluish Gray Tile 1 x 1 with GrooveCatalog: Parts: Tile4211415
",1,75277
4162,"Light Bluish Gray Tile 1 x 8Catalog: Parts: Tile4211481
",1,75277
26601,"Light Bluish Gray Wedge, Plate 2 x 2  Cut CornerCatalog: Parts: Wedge, Plate6186657
",1,75277
3005,"Lime Brick 1 x 1Catalog: Parts: Brick4220634
",4,75277
3010,"Lime Brick 1 x 4Catalog: Parts: Brick4122449 or 4234716
",7,75277
3003,"Lime Brick 2 x 2Catalog: Parts: Brick4220632
",2,75277
15573,"Lime Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified6092592
",4,75277
4162,"Medium Azure Tile 1 x 8Catalog: Parts: Tile6078339
",1,75277
96874,"Orange Human Tool, Brick and Axle SeparatorCatalog: Parts: Accessory, Human Tool6240515 or 4654448
",1,75277
47905,"Red Brick, Modified 1 x 1 with Studs on 2 Sides, OppositeCatalog: Parts: Brick, Modified6030266 or 4550236
",1,75277
22885,"Red Brick, Modified 1 x 2 x 1 2/3 with Studs on SideCatalog: Parts: Brick, Modified6135130
",16,75277
3031,"Red Plate 4 x 4Catalog: Parts: Plate303121 or 4243814
",1,75277
99206,"Red Plate, Modified 2 x 2 x 2/3 with 2 Studs on SideCatalog: Parts: Plate, Modified6061711
",2,75277
2420,"Reddish Brown Plate 2 x 2 CornerCatalog: Parts: Plate4211257
",7,75277
3004,"Sand Green Brick 1 x 2Catalog: Parts: Brick4153377 or 4616581
",1,75277
3003,"Sand Green Brick 2 x 2Catalog: Parts: Brick6075624 or 4155059
",1,75277
3024,"Sand Green Plate 1 x 1Catalog: Parts: Plate6099189
",12,75277
3023,"Sand Green Plate 1 x 2Catalog: Parts: Plate4655080
",22,75277
3623,"Sand Green Plate 1 x 3Catalog: Parts: Plate6069257
",10,75277
3710,"Sand Green Plate 1 x 4Catalog: Parts: Plate6100234 or 4633698
",15,75277
3666,"Sand Green Plate 1 x 6Catalog: Parts: Plate6099187
",9,75277
3022,"Sand Green Plate 2 x 2Catalog: Parts: Plate6186823 or 4155256
",16,75277
2420,"Sand Green Plate 2 x 2 CornerCatalog: Parts: Plate6282619 or 4155203
",24,75277
3021,"Sand Green Plate 2 x 3Catalog: Parts: Plate6184348
",6,75277
3020,"Sand Green Plate 2 x 4Catalog: Parts: Plate6249817 or 6057579 or 4616710
",16,75277
3795,"Sand Green Plate 2 x 6Catalog: Parts: Plate6194726
",11,75277
3031,"Sand Green Plate 4 x 4Catalog: Parts: Plate6227073 or 4633695
",5,75277
3958,"Sand Green Plate 6 x 6Catalog: Parts: Plate6186830
",1,75277
15573,"Sand Green Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified6184432
",4,75277
85984,"Sand Green Slope 30 1 x 2 x 2/3Catalog: Parts: Slope6210479
",7,75277
3069b,"Sand Green Tile 1 x 2 with GrooveCatalog: Parts: Tile4616578
",1,75277
2431,"Sand Green Tile 1 x 4Catalog: Parts: Tile6192923 or 4616588 or 4162177 or 4529340
",1,75277
27925,"Sand Green Tile, Round Corner 2 x 2 MacaroniCatalog: Parts: Tile, Round6299637
",2,75277
41770,"Sand Green Wedge, Plate 4 x 2 LeftCatalog: Parts: Wedge, Plate6258329
",2,75277
41769,"Sand Green Wedge, Plate 4 x 2 RightCatalog: Parts: Wedge, Plate6258333
",2,75277
2357,"Tan Brick 2 x 2 CornerCatalog: Parts: Brick4124455
",8,75277
30414,"Tan Brick, Modified 1 x 4 with Studs on SideCatalog: Parts: Brick, Modified4201062
",1,75277
3710,"Tan Plate 1 x 4Catalog: Parts: Plate4113233
",2,75277
3460,"Tan Plate 1 x 8Catalog: Parts: Plate4114324
",1,75277
3020,"Tan Plate 2 x 4Catalog: Parts: Plate4114309
",1,75277
3034,"Tan Plate 2 x 8Catalog: Parts: Plate4113988
",1,75277
3958,"Tan Plate 6 x 6Catalog: Parts: Plate4125217
",1,75277
6636,"Tan Tile 1 x 6Catalog: Parts: Tile4157277
",2,75277
2456,"White Brick 2 x 6Catalog: Parts: Brick245601 or 4181142
",2,75277
32952,"White Brick, Modified 1 x 1 x 1 2/3 with Studs on SideCatalog: Parts: Brick, Modified6218841
",8,75277
3666,"White Plate 1 x 6Catalog: Parts: Plate366601
",4,75277
3020,"White Plate 2 x 4Catalog: Parts: Plate302001
",2,75277
3795,"White Plate 2 x 6Catalog: Parts: Plate379501
",2,75277
15573,"White Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified379401 or 6051511
",1,75277
2412b,"White Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241201
",1,75277
25269,"White Tile, Round 1 x 1 QuarterCatalog: Parts: Tile, Round6172366
",2,75277
63965,"Yellow Bar   6L with Stop RingCatalog: Parts: Bar6170486 or 6109813 or 4599047
",1,75277
3004,"Yellow Brick 1 x 2Catalog: Parts: Brick4613966 or 300424
",1,75277
30241b,"Yellow Brick, Modified 1 x 1 with Open O Clip (Vertical Grip) - Hollow StudCatalog: Parts: Brick, Modified6336971 or 4515354
",2,75277
11211,"Yellow Brick, Modified 1 x 2 with Studs on SideCatalog: Parts: Brick, Modified6119197
",1,75277
3023,"Yellow Plate 1 x 2Catalog: Parts: Plate302324
",2,75277
3460,"Yellow Plate 1 x 8Catalog: Parts: Plate346024
",1,75277
3021,"Yellow Plate 2 x 3Catalog: Parts: Plate302124
",4,75277
40490,"Yellow Technic, Liftarm Thick 1 x 9Catalog: Parts: Technic, Liftarm6115616 or 4187136
",2,75277
3024,"Black Plate 1 x 1Catalog: Parts: Plate302426
",2,75277
4073,"Black Plate, Round 1 x 1Catalog: Parts: Plate, Round614126
",1,75277
2780,"Black Technic, Pin with Friction Ridges Lengthwise, Staggered, with or without Center SlotsCatalog: Parts: Technic, Pin6279875 or 4121715 or 278026
",1,75277
3070b,"Black Tile 1 x 1 with GrooveCatalog: Parts: Tile307026
",1,75277
24246,"Black Tile, Round 1 x 1 Half Circle Extended (Stadium)Catalog: Parts: Tile, Round6256435
",1,75277
3024,"Bright Light Orange Plate 1 x 1Catalog: Parts: Plate6073040
",1,75277
4073,"Bright Pink Plate, Round 1 x 1Catalog: Parts: Plate, Round4517996
",1,75277
3024,"Dark Green Plate 1 x 1Catalog: Parts: Plate6055169
",1,75277
3024,"Dark Red Plate 1 x 1Catalog: Parts: Plate4539114 or 4183901
",1,75277
3070b,"Dark Red Tile 1 x 1 with GrooveCatalog: Parts: Tile4187196 or 4550169
",1,75277
3070b,"Dark Tan Tile 1 x 1 with GrooveCatalog: Parts: Tile6055172
",1,75277
3024,"Light Bluish Gray Plate 1 x 1Catalog: Parts: Plate4211399
",2,75277
54200,"Light Bluish Gray Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4521921
",1,75277
3070b,"Light Bluish Gray Tile 1 x 1 with GrooveCatalog: Parts: Tile4211415
",1,75277
3024,"Sand Green Plate 1 x 1Catalog: Parts: Plate6099189
",2,75277
25269,"White Tile, Round 1 x 1 QuarterCatalog: Parts: Tile, Round6172366
",1,75277
44567b,"Black Hinge Plate 1 x 2 Locking with 1 Finger on Side without Bottom GrooveCatalog: Parts: Hinge6266244 or 4185620
",1,75277
