reference_number,color_and_brick,quantity,set_number
3957,"Black Antenna 4H - Round TopCatalog: Parts: Antenna395726
",2,6983
2453a,"Black Brick 1 x 1 x 5 - Blocked Open Stud or Hollow StudCatalog: Parts: Brick4144539
",2,6983
3004,"Black Brick 1 x 2Catalog: Parts: Brick300426
",1,6983
2454,"Black Brick 1 x 2 x 5 - Blocked Open Studs or Hollow StudsCatalog: Parts: Brick245426
",2,6983
6111,"Black Brick 1 x 10Catalog: Parts: Brick611126
",1,6983
2357,"Black Brick 2 x 2 CornerCatalog: Parts: Brick235726
",2,6983
4733,"Black Brick, Modified 1 x 1 with Studs on 4 SidesCatalog: Parts: Brick, Modified473326
",2,6983
4595,"Black Brick, Modified 1 x 2 x 2/3 with Studs on SidesCatalog: Parts: Brick, Modified4190471 or 4523339
",1,6983
2653,"Black Brick, Modified 1 x 4 with GrooveCatalog: Parts: Brick, Modified265326
",2,6983
4591,"Black Brick, Round 2 x 2 x 2 with FinsCatalog: Parts: Brick, RoundPart Color Code Missing
",2,6983
3942c,"Black Cone 2 x 2 x 2 - Open StudCatalog: Parts: Cone6022160 or 6092664 or 394226
",2,6983
3943b,"Black Cone 4 x 4 x 2 with Axle HoleCatalog: Parts: Cone4143243
",2,6983
4285a,"Black Dish 6 x 6 Inverted (Radar) Webbed - Type 1 (underside attachable at any position)Catalog: Parts: DishPart Color Code Missing
",1,6983
4229,"Black Engine, Strakes, 2 x 2 Thin Top PlateCatalog: Parts: Aircraft4163480 or 4552040
",1,6983
2880,"Black Hinge Bar 2.5L with 2 and 3 Fingers on Ends (Pantograph Shoe Holder)Catalog: Parts: HingePart Color Code Missing
",2,6983
2433,"Black Hinge Bar with 3 Fingers and End Stud (Control Lever)Catalog: Parts: HingePart Color Code Missing
",2,6983
4276b," Black Hinge Plate 1 x 2 with 2 Fingers - Hollow StudsCatalog: Parts: HingePart Color Code Missing
",1,6983
4275b," Black Hinge Plate 1 x 2 with 3 Fingers - Hollow StudsCatalog: Parts: HingePart Color Code Missing
",1,6983
2452,"Black Hinge Plate 1 x 2 with 3 Fingers on SideCatalog: Parts: HingePart Color Code Missing
",1,6983
3597,"Black Hinge Plate 2 x 4 - Female (Digger Bucket Holder)Catalog: Parts: HingePart Color Code Missing
",2,6983
3315,"Black Hinge Plate 2 x 4 - Male (Digger Bucket Holder)Catalog: Parts: HingePart Color Code Missing
",2,6983
73092,"Black Magnet CylindricalCatalog: Parts: Magnet73092
",3,6983
2516,"Black Minifigure, Utensil Tool Chainsaw Body with Handles and StudsCatalog: Parts: Minifigure, Utensil251626 or 4514341
",2,6983
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",10,6983
3710,"Black Plate 1 x 4Catalog: Parts: Plate371026
",7,6983
3666,"Black Plate 1 x 6Catalog: Parts: Plate366626
",2,6983
3460,"Black Plate 1 x 8Catalog: Parts: Plate346026
",1,6983
4477,"Black Plate 1 x 10Catalog: Parts: Plate447726
",1,6983
3022,"Black Plate 2 x 2Catalog: Parts: Plate302226
",3,6983
2420,"Black Plate 2 x 2 CornerCatalog: Parts: Plate242026
",2,6983
3020,"Black Plate 2 x 4Catalog: Parts: Plate302026
",2,6983
3795,"Black Plate 2 x 6Catalog: Parts: Plate379526
",1,6983
3034,"Black Plate 2 x 8Catalog: Parts: Plate303426
",1,6983
3832,"Black Plate 2 x 10Catalog: Parts: Plate383226
",1,6983
3031,"Black Plate 4 x 4Catalog: Parts: Plate303126 or 4243819
",2,6983
3032,"Black Plate 4 x 6Catalog: Parts: Plate303226
",1,6983
4081b,"Black Plate, Modified 1 x 1 with Light Attachment - Thick RingCatalog: Parts: Plate, Modified4632571 or 6281993 or 408126
",2,6983
4085c,"Black Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified408526
",1,6983
2540,"Black Plate, Modified 1 x 2 with Bar Handle on Side - Free EndsCatalog: Parts: Plate, Modified254026 or 4140588
",1,6983
3839b,"Black Plate, Modified 1 x 2 with Bar Handles - Flat Ends, Low AttachmentCatalog: Parts: Plate, Modified383926
",1,6983
4596,"Black Plate, Modified 1 x 2 with Long Stud Receptacle (Space Wing)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",2,6983
4590,"Black Plate, Modified 1 x 4 OffsetCatalog: Parts: Plate, Modified4277164
",1,6983
3184,"Black Plate, Modified 1 x 4 with Tow BallCatalog: Parts: Plate, Modified4516020
",2,6983
4510,"Black Plate, Modified 1 x 8 with Door RailCatalog: Parts: Plate, Modified4286009
",4,6983
2817,"Black Plate, Modified 2 x 2 with Pin HolesCatalog: Parts: Plate, Modified281726
",5,6983
4871,"Black Slope, Inverted 45 4 x 2 Double with 2 x 2 CutoutCatalog: Parts: Slope, Inverted4188534
",4,6983
3940b,"Black Support 2 x 2 x 2 Stand with Complete HoleCatalog: Parts: Support6106280 or 394026
",1,6983
4476b,"Black Support 2 x 4 x 5 Stanchion Inclined, 5mm Wide PostsCatalog: Parts: Support6110030
",2,6983
2680,"Black Support 4 x 4 x 5 StanchionCatalog: Parts: SupportPart Color Code Missing
",1,6983
2428,"Black Technic Rack 1 x 20 x 2/3Catalog: Parts: TechnicPart Color Code Missing
",1,6983
2426c01(inv),"Black Technic Rack WinderCatalog: Parts: TechnicPart Color Code Missing
",1,6983
3708,"Black Technic, Axle 12LCatalog: Parts: Technic, Axle370826
",2,6983
2739a,"Black Technic, Link 1 x 6 without StoppersCatalog: Parts: Technic, Link4530733 or 4629921
",2,6983
