reference_number,color_and_brick,quantity,set_number
2412b,"Dark Gray Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4124056
",24,7171
4859,"Dark Gray Wedge, Plate 3 x 4 without Stud NotchesCatalog: Parts: Wedge, Plate4199401
",1,7171
3004px5,"Green Brick 1 x 2 with Purple Snake PatternCatalog: Parts: Brick, DecoratedPart Color Code Missing
",2,7171
2357,"Green Brick 2 x 2 CornerCatalog: Parts: Brick4125281
",2,7171
4070,"Green Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified4187334
",4,7171
3062b,"Green Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306228
",16,7171
3063,"Green Brick, Round Corner 2 x 2 Macaroni with Stud NotchCatalog: Parts: Brick, Round4239209
",2,7171
3943b,"Green Cone 4 x 4 x 2 with Axle HoleCatalog: Parts: ConePart Color Code Missing
",2,7171
4495a,"Green Flag 4 x 1 Wave LeftCatalog: Parts: Flag449528
",1,7171
4213,"Green Hinge Vehicle Roof 4 x 4Catalog: Parts: HingePart Color Code Missing
",8,7171
4315,"Green Hinge Vehicle Roof Holder 1 x 4Catalog: Parts: HingePart Color Code Missing
",8,7171
4865,"Green Panel 1 x 2 x 1Catalog: Parts: Panel4542189 or 4522673
",2,7171
3024,"Green Plate 1 x 1Catalog: Parts: Plate302428
",12,7171
3020,"Green Plate 2 x 4Catalog: Parts: Plate302028
",1,7171
2540,"Green Plate, Modified 1 x 2 with Bar Handle on Side - Free EndsCatalog: Parts: Plate, Modified4176649 or 4542391 or 4519974
",1,7171
3039,"Green Slope 45 2 x 2Catalog: Parts: Slope303928
",1,7171
3069b,"Green Tile 1 x 2 with GrooveCatalog: Parts: Tile306928
",1,7171
3068b,"Green Tile 2 x 2 with GrooveCatalog: Parts: Tile4107762
",8,7171
6565,"Green Wedge 3 x 2 LeftCatalog: Parts: WedgePart Color Code Missing
",1,7171
6564,"Green Wedge 3 x 2 RightCatalog: Parts: WedgePart Color Code Missing
",1,7171
6069,"Green Wedge 4 x 4 Triple without Stud NotchesCatalog: Parts: WedgePart Color Code Missing
",4,7171
2450,"Green Wedge, Plate 3 x 3 Cut CornerCatalog: Parts: Wedge, Plate6114672 or 4240408
",12,7171
3005,"Light Gray Brick 1 x 1Catalog: Parts: Brick300502
",2,7171
2877,"Light Gray Brick, Modified 1 x 2 with Grille / Fluted ProfileCatalog: Parts: Brick, Modified287702
",23,7171
3062b,"Light Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306202
",48,7171
3941,"Light Gray Brick, Round 2 x 2 with Axle HoleCatalog: Parts: Brick, Round614302
",6,7171
3942c,"Light Gray Cone 2 x 2 x 2 - Open StudCatalog: Parts: Cone394202
",2,7171
2335,"Light Gray Flag 2 x 2 SquareCatalog: Parts: FlagPart Color Code Missing
",2,7171
2335ps1,"Light Gray Flag 2 x 2 Square with Orange and Silver Circuitry PatternCatalog: Parts: Flag, DecoratedPart Color Code Missing
",4,7171
30364,"Light Gray Hinge Brick 1 x 2 Locking with 1 Finger Vertical EndCatalog: Parts: Hinge4144498
",8,7171
6117,"Light Gray Minifigure, Utensil Tool Chainsaw BladeCatalog: Parts: Minifigure, UtensilPart Color Code Missing
",4,7171
6231,"Light Gray Panel 1 x 1 x 1 CornerCatalog: Parts: Panel4100379
",2,7171
3023,"Light Gray Plate 1 x 2Catalog: Parts: Plate302302
",29,7171
3710,"Light Gray Plate 1 x 4Catalog: Parts: Plate371002
",2,7171
3666,"Light Gray Plate 1 x 6Catalog: Parts: Plate366602
",2,7171
3022,"Light Gray Plate 2 x 2Catalog: Parts: Plate302202
",3,7171
3021,"Light Gray Plate 2 x 3Catalog: Parts: Plate302102
",9,7171
3795,"Light Gray Plate 2 x 6Catalog: Parts: Plate379502
",4,7171
4085c,"Light Gray Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified408502
",2,7171
3794a,"Light Gray Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379402
",2,7171
4623,"Light Gray Plate, Modified 1 x 2 with Bar Arm Up (Undetermined Type)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",2,7171
4590,"Light Gray Plate, Modified 1 x 4 OffsetCatalog: Parts: Plate, ModifiedPart Color Code Missing
",8,7171
4073,"Light Gray Plate, Round 1 x 1Catalog: Parts: Plate, RoundPart Color Code Missing
",1,7171
30357,"Light Gray Plate, Round Corner 3 x 3Catalog: Parts: Plate, Round4168076
",2,7171
3049b,"Light Gray Slope 45 2 x 1 Double / Inverted - without Bottom Tube or Bottom Stud HolderCatalog: Parts: SlopePart Color Code Missing
",2,7171
4265c,"Light Gray Technic Bush 1/2 SmoothCatalog: Parts: Technic4110050
",2,7171
2736,"Light Gray Technic, Axle  1L with Tow BallCatalog: Parts: Technic, Axle273602
",2,7171
3894,"Light Gray Technic, Brick 1 x 6 with HolesCatalog: Parts: Technic, Brick389402
",2,7171
2555,"Light Gray Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, ModifiedPart Color Code Missing
",14,7171
2432,"Light Gray Tile, Modified 1 x 2 with Bar HandleCatalog: Parts: Tile, Modified243202
",1,7171
4150ps1,"Light Gray Tile, Round 2 x 2 with Yellow and Black Vent Lines in Red Circle and Plates with Rivets Pattern (SW Podracer)Catalog: Parts: Tile, Round, DecoratedPart Color Code Missing
",2,7171
4855,"Light Gray Wedge 4 x 4 Triple Inverted with Connections between 2 StudsCatalog: Parts: Wedge485502
",2,7171
3936,"Light Gray Wedge, Plate 4 x 4 Wing LeftCatalog: Parts: Wedge, PlatePart Color Code Missing
",2,7171
3935,"Light Gray Wedge, Plate 4 x 4 Wing RightCatalog: Parts: Wedge, PlatePart Color Code Missing
",2,7171
2413,"Light Gray Wedge, Plate 4 x 9 without Stud NotchesCatalog: Parts: Wedge, Plate4107093
",3,7171
6248,"Light Gray Wheel FreeStyle with Technic Pin HoleCatalog: Parts: WheelPart Color Code Missing
",4,7171
2593,"Light Gray Wheel Hard Plastic Medium (35mm D. x 31mm)Catalog: Parts: WheelPart Color Code Missing
",2,7171
2436,"Orange Bracket 1 x 2 - 1 x 4Catalog: Parts: BracketPart Color Code Missing
",8,7171
3004,"Orange Brick 1 x 2Catalog: Parts: Brick4613981 or 4121739
",4,7171
553a,"Orange Brick, Round 2 x 2 Dome Top - Blocked Open Stud without Bottom Axle HolderCatalog: Parts: Brick, Round4532970
",2,7171
3943b,"Orange Cone 4 x 4 x 2 with Axle HoleCatalog: Parts: ConePart Color Code Missing
",2,7171
30360,"Orange Cylinder 3 x 6 x 2 2/3 Horizontal - Round Connections Between Interior StudsCatalog: Parts: Cylinder4125259
",2,7171
4865,"Orange Panel 1 x 2 x 1Catalog: Parts: Panel4624801
",2,7171
3710,"Orange Plate 1 x 4Catalog: Parts: Plate4118782
",8,7171
2420,"Orange Plate 2 x 2 CornerCatalog: Parts: Plate6106027 or 4188450 or 4513271
",12,7171
3021,"Orange Plate 2 x 3Catalog: Parts: Plate4125278
",1,7171
3031,"Orange Plate 4 x 4Catalog: Parts: Plate4243825 or 4125266
",4,7171
3032,"Orange Plate 4 x 6Catalog: Parts: Plate6221691 or 4295308
",4,7171
3298px8,"Orange Slope 33 3 x 2 with SW White and Black PatternCatalog: Parts: Slope, DecoratedPart Color Code Missing
",2,7171
3040,"Orange Slope 45 2 x 1Catalog: Parts: Slope4118901 or 4121967
",8,7171
3039,"Orange Slope 45 2 x 2Catalog: Parts: Slope4118828
",6,7171
30165,"Orange Slope, Curved 2 x 2 x 1 Double with 2 StudsCatalog: Parts: Slope, Curved4125258
",8,7171
3747a,"Orange Slope, Inverted 33 3 x 2 without Connections between StudsCatalog: Parts: Slope, Inverted4500468 or 4121737
",2,7171
3660,"Orange Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4118829
",4,7171
3068b,"Orange Tile 2 x 2 with GrooveCatalog: Parts: Tile4542142
",5,7171
2412b,"Orange Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified4125254
",4,7171
6565,"Orange Wedge 3 x 2 LeftCatalog: Parts: Wedge4620692 or 4550010
",1,7171
6564,"Orange Wedge 3 x 2 RightCatalog: Parts: Wedge4620691 or 4550014
",1,7171
3942c,"Purple Cone 2 x 2 x 2 - Open StudCatalog: Parts: ConePart Color Code Missing
",2,7171
3070b,"Purple Tile 1 x 1 with GrooveCatalog: Parts: TilePart Color Code Missing
",2,7171
2412b,"Purple Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, ModifiedPart Color Code Missing
",13,7171
6134,"Red Hinge Brick 2 x 2 Top PlateCatalog: Parts: Hinge613421
",4,7171
3023,"Red Plate 1 x 2Catalog: Parts: Plate302321
",4,7171
3021,"Red Plate 2 x 3Catalog: Parts: Plate302121
",3,7171
2412b,"Red Tile, Modified 1 x 2 Grille with Bottom Groove / LipCatalog: Parts: Tile, Modified241221
",1,7171
2465,"Tan Brick 1 x 16Catalog: Parts: Brick4165812 or 4295313
",2,7171
3003,"Tan Brick 2 x 2Catalog: Parts: Brick4114306
",18,7171
30145,"Tan Brick 2 x 2 x 3Catalog: Parts: Brick6100085 or 4125265
",6,7171
3001,"Tan Brick 2 x 4Catalog: Parts: Brick4114319
",15,7171
30237,"Tan Brick, Modified 1 x 2 with Clip (Vertical Grip)Catalog: Parts: Brick, Modified4645405 or 4125237
",3,7171
2458,"Tan Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, Modified4205105
",8,7171
3022,"Tan Plate 2 x 2Catalog: Parts: Plate4114084
",2,7171
3034,"Tan Plate 2 x 8Catalog: Parts: Plate4113988
",2,7171
4282,"Tan Plate 2 x 16Catalog: Parts: Plate6030980 or 4270425
",10,7171
3032,"Tan Plate 4 x 6Catalog: Parts: Plate4114001
",2,7171
2540,"Tan Plate, Modified 1 x 2 with Bar Handle on Side - Free EndsCatalog: Parts: Plate, Modified4125271 or 4140593
",13,7171
4865,"Trans-Clear Panel 1 x 2 x 1Catalog: Parts: Panel4113106
",1,7171
30359a,"Trans-Neon Orange Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)Catalog: Parts: Bar4125233
",12,7171
4495a,"White Flag 4 x 1 Wave LeftCatalog: Parts: FlagPart Color Code Missing
",1,7171
2460,"White Tile, Modified 2 x 2 with PinCatalog: Parts: Tile, Modified6313138 or 246001
",2,7171
3004,"Yellow Brick 1 x 2Catalog: Parts: Brick4613966 or 300424
",2,7171
30151a,"Yellow Brick, Round 2 x 2 x 1 2/3 Dome Top - Blocked Open StudCatalog: Parts: Brick, RoundPart Color Code Missing
",2,7171
4495a,"Yellow Flag 4 x 1 Wave LeftCatalog: Parts: Flag449524
",1,7171
30407,"Yellow Hinge Plate 1 x 8 with Angled Side Extensions, 9 Teeth and Rounded Plate UndersideCatalog: Parts: Hinge4626523 or 4124433 or 4294480
",6,7171
sw0008(inv)," Anakin Skywalker (Light Gray Aviator Cap)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0028(inv)," Astromech Droid, R2-D2Catalog: Minifigures: Star Wars
",1,7171
sw0043(inv)," GasganoCatalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0017(inv)," Jar Jar BinksCatalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0025(inv)," Padme Naberrie (Amidala) (Yellow)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0037(inv)," Pit Droid (Anakin's)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0039(inv)," Pit Droid (Gasgano's)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0064(inv)," Pit Droid (Sebulba's)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0027(inv)," Qui-Gon Jinn (Yellow Head)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
sw0980," SebulbaCatalog: Minifigures: Star Wars: Star Wars Episode 1
",1,7171
4592c03(inv),"Black Antenna Small Base with Light Gray LeverCatalog: Parts: Antenna73667
",2,7171
4073,"Black Plate, Round 1 x 1Catalog: Parts: Plate, Round614126
",2,7171
30170,"Dark Gray Minifigure, Visor GogglesCatalog: Parts: Minifigure, Headgear Accessory4125235
",2,7171
30377,"Light Gray Arm Mechanical, Battle DroidCatalog: Parts: Minifigure, Body PartPart Color Code Missing
",1,7171
4073,"Light Gray Plate, Round 1 x 1Catalog: Parts: Plate, RoundPart Color Code Missing
",1,7171
4265c,"Light Gray Technic Bush 1/2 SmoothCatalog: Parts: Technic4110050
",1,7171
3070b,"Purple Tile 1 x 1 with GrooveCatalog: Parts: TilePart Color Code Missing
",1,7171
4073,"Trans-Yellow Plate, Round 1 x 1Catalog: Parts: Plate, Round6240216 or 3005744
",3,7171
