reference_number,color_and_brick,quantity,set_number
3957,"Blue Antenna 4H - Round TopCatalog: Parts: Antenna395723 or 4166140
",2,6846
4070,"Blue Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified407023
",2,6846
3062b,"Blue Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306223
",4,6846
3959,"Blue Minifigure, Utensil Space Gun / TorchCatalog: Parts: Minifigure, UtensilPart Color Code Missing
",2,6846
3023,"Blue Plate 1 x 2Catalog: Parts: Plate302323
",1,6846
3710,"Blue Plate 1 x 4Catalog: Parts: Plate371023
",2,6846
3666,"Blue Plate 1 x 6Catalog: Parts: Plate366623
",2,6846
3020,"Blue Plate 2 x 4Catalog: Parts: Plate302023
",1,6846
3795,"Blue Plate 2 x 6Catalog: Parts: Plate379523
",1,6846
3034,"Blue Plate 2 x 8Catalog: Parts: Plate303423
",1,6846
4081a,"Blue Plate, Modified 1 x 1 with Light Attachment - Thin RingCatalog: Parts: Plate, ModifiedPart Color Code Missing
",2,6846
4085a,"Blue Plate, Modified 1 x 1 with Open O Clip Thin (Vertical Grip)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",2,6846
3794a,"Blue Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379423
",1,6846
3839b,"Blue Plate, Modified 1 x 2 with Bar Handles - Flat Ends, Low AttachmentCatalog: Parts: Plate, Modified383923 or 4286615
",1,6846
4596,"Blue Plate, Modified 1 x 2 with Long Stud Receptacle (Space Wing)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",5,6846
4590,"Blue Plate, Modified 1 x 4 OffsetCatalog: Parts: Plate, Modified4541292
",1,6846
4162,"Blue Tile 1 x 8Catalog: Parts: Tile416223
",2,6846
3829c01,"Blue Vehicle, Steering Stand 1 x 2 with Black Steering WheelCatalog: Parts: Vehicle9566
",1,6846
4475,"Blue Wedge, Plate 8 x 8 with 4 x 4 CutoutCatalog: Parts: Wedge, PlatePart Color Code Missing
",1,6846
3957,"Trans-Red Antenna 4H - Round TopCatalog: Parts: Antenna6065498
",2,6846
4073,"Trans-Red Plate, Round 1 x 1Catalog: Parts: Plate, Round6208450 or 3005741
",2,6846
3070b,"Trans-Red Tile 1 x 1 with GrooveCatalog: Parts: Tile6254248 or 3003941
",2,6846
4588,"White Brick, Round 1 x 1 with FinsCatalog: Parts: Brick, Round6321197 or 6331225 or 6276033 or 6025300 or 4528929
",3,6846
3937,"White Hinge Brick 1 x 2 BaseCatalog: Parts: Hinge393701
",2,6846
3938,"White Hinge Brick 1 x 2 Top PlateCatalog: Parts: Hinge393801
",2,6846
4349,"White Minifigure, Utensil Loudhailer / Megaphone / SW BlasterCatalog: Parts: Minifigure, UtensilPart Color Code Missing
",2,6846
3710,"White Plate 1 x 4Catalog: Parts: Plate371001
",2,6846
3020,"White Plate 2 x 4Catalog: Parts: Plate302001
",1,6846
4081a,"White Plate, Modified 1 x 1 with Light Attachment - Thin RingCatalog: Parts: Plate, ModifiedPart Color Code Missing
",2,6846
4085a,"White Plate, Modified 1 x 1 with Open O Clip Thin (Vertical Grip)Catalog: Parts: Plate, ModifiedPart Color Code Missing
",2,6846
3839b,"White Plate, Modified 1 x 2 with Bar Handles - Flat Ends, Low AttachmentCatalog: Parts: Plate, Modified383901
",2,6846
4596,"White Plate, Modified 1 x 2 with Long Stud Receptacle (Space Wing)Catalog: Parts: Plate, Modified6287500 or 4625000
",2,6846
4032,"White Plate, Round 2 x 2 with Axle HoleCatalog: Parts: Plate, Round403201
",2,6846
4286,"White Slope 33 3 x 1Catalog: Parts: Slope428601
",2,6846
sp005(inv)," Classic Space - Red with AirtanksCatalog: Minifigures: Space: Classic Space
",1,6846
3937c01(inv),"White Hinge Brick 1 x 2 with Same Color Top Plate (3937 / 3938)Catalog: Parts: HingePart Color Code Missing
",2,6846
