reference_number,color_and_brick,quantity,set_number
4702stk01," Sticker Sheet for Set 4702Catalog: Parts: Sticker Sheet
",1,4702
3308,"Black Arch 1 x 8 x 2Catalog: Parts: Arch4159141 or 4218982
",1,4702
30103,"Black BatCatalog: Parts: Animal, Air4587312 or 4106513
",1,4702
3004,"Black Brick 1 x 2Catalog: Parts: Brick300426
",2,4702
3008,"Black Brick 1 x 8Catalog: Parts: Brick300826
",1,4702
40249,"Black Door 2 x 5 x 5 Swivel, Bracket BaseCatalog: Parts: Door4181010 or 4264752
",1,4702
40232,"Black Owl, Rounded FeaturesCatalog: Parts: Animal, Air4157286
",1,4702
3794a,"Black Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379426
",1,4702
2540,"Black Plate, Modified 1 x 2 with Bar Handle on Side - Free EndsCatalog: Parts: Plate, Modified254026 or 4140588
",2,4702
30374,"Brown Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar4157700
",1,4702
40253,"Brown Door, Frame 2 x 8 x 6 Swivel without Bottom NotchesCatalog: Parts: Door, Frame4157085
",1,4702
3308,"Dark Gray Arch 1 x 8 x 2Catalog: Parts: Arch4159272
",2,4702
3005,"Dark Gray Brick 1 x 1Catalog: Parts: Brick4114079
",2,4702
4201,"Dark Gray Brick 8 x 8Catalog: Parts: Brick4181131
",1,4702
3062b,"Dark Gray Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round4113912
",9,4702
3665,"Dark Gray Slope, Inverted 45 2 x 1Catalog: Parts: Slope, Inverted4114060
",4,4702
30240,"Dark Gray Spider Web with ClipsCatalog: Parts: Animal, Accessory4113211
",1,4702
4081b,"Light Gray Plate, Modified 1 x 1 with Light Attachment - Thick RingCatalog: Parts: Plate, Modified408102
",2,4702
3794a,"Light Gray Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379402
",1,4702
30614,"Sand Green Roof Piece 6 x 6 x 3 PeakedCatalog: Parts: Roof4157366
",1,4702
3455,"Tan Arch 1 x 6Catalog: Parts: Arch4118744
",1,4702
2454,"Tan Brick 1 x 2 x 5 - Blocked Open Studs or Hollow StudsCatalog: Parts: Brick4114064
",2,4702
3008,"Tan Brick 1 x 8Catalog: Parts: Brick4124002 or 4159774
",1,4702
4070,"Tan Brick, Modified 1 x 1 with HeadlightCatalog: Parts: Brick, Modified4118793
",2,4702
3040,"Tan Slope 45 2 x 1Catalog: Parts: Slope4251973 or 4121972
",6,4702
30238,"Trans-Neon Orange Spider with Round Abdomen and ClipCatalog: Parts: Animal, Land4156160
",1,4702
6126,"Trans-Neon Orange Wave Rounded with Base Pins (Castle Dragon Flame, Seaweed, Water)Catalog: Parts: Energy Effect612647
",2,4702
30153,"Trans-Red Rock 1 x 1 Jewel 24 FacetCatalog: Parts: Rock6247785 or 4113954
",1,4702
hp005(inv)," Harry Potter, Gryffindor Shield Torso, Light Gray Legs, Black Cape with StarsCatalog: Minifigures: Harry Potter: Sorcerer's Stone
",1,4702
hp011(inv)," Professor Quirinus Quirrell, Yellow Head, Purple Turban and TorsoCatalog: Minifigures: Harry Potter: Sorcerer's Stone
",1,4702
6126,"Trans-Neon Orange Wave Rounded with Base Pins (Castle Dragon Flame, Seaweed, Water)Catalog: Parts: Energy Effect612647
",1,4702
30153,"Trans-Red Rock 1 x 1 Jewel 24 FacetCatalog: Parts: Rock6247785 or 4113954
",1,4702
40249px1,"Black Door 2 x 5 x 5 Swivel, Bracket Base with HP Sorcerer's Stone Reflection Pattern (Sticker) - Set 4702Catalog: Parts: Door, DecoratedPart Color Code Missing
",1,4702
