reference_number,color_and_brick,quantity,set_number
3004,"Black Brick 1 x 2Catalog: Parts: Brick300426
",1,6193
3023,"Black Plate 1 x 2Catalog: Parts: Plate302326
",1,6193
3022,"Black Plate 2 x 2Catalog: Parts: Plate302226
",2,6193
63868,"Black Plate, Modified 1 x 2 with Clip on End (Horizontal Grip)Catalog: Parts: Plate, Modified6336989 or 4535739
",2,6193
2817,"Black Plate, Modified 2 x 2 with Pin HolesCatalog: Parts: Plate, Modified281726
",1,6193
3298,"Black Slope 33 3 x 2Catalog: Parts: Slope329826
",1,6193
3039,"Black Slope 45 2 x 2Catalog: Parts: Slope303926
",2,6193
3062b,"Blue Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306223
",4,6193
3020,"Blue Plate 2 x 4Catalog: Parts: Plate302023
",1,6193
3010,"Dark Bluish Gray Brick 1 x 4Catalog: Parts: Brick4211103
",4,6193
47905,"Dark Bluish Gray Brick, Modified 1 x 1 with Studs on 2 Sides, OppositeCatalog: Parts: Brick, Modified4213574
",2,6193
30104,"Dark Bluish Gray Chain 21 Links (16-17L)Catalog: Parts: Chain6258887 or 4211035 or 4516456
",1,6193
3034,"Dark Bluish Gray Plate 2 x 8Catalog: Parts: Plate4210997
",1,6193
60478,"Dark Bluish Gray Plate, Modified 1 x 2 with Bar Handle on End - Closed EndsCatalog: Parts: Plate, Modified4521187
",2,6193
3660,"Dark Bluish Gray Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4211000
",4,6193
3676,"Dark Bluish Gray Slope, Inverted 45 2 x 2 Double ConvexCatalog: Parts: Slope, Inverted4210862
",2,6193
2423,"Green Plant Leaves 4 x 3Catalog: Parts: Plant6268814 or 242328
",2,6193
3022,"Green Plate 2 x 2Catalog: Parts: Plate302228
",1,6193
3039,"Green Slope 45 2 x 2Catalog: Parts: Slope303928
",4,6193
3660,"Green Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4245578 or 4142717
",2,6193
3957,"Light Bluish Gray Antenna 4H - Round TopCatalog: Parts: Antenna4211473
",2,6193
2458,"Light Bluish Gray Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, Modified4211364
",2,6193
3035,"Light Bluish Gray Plate 4 x 8Catalog: Parts: Plate4211407
",2,6193
3004,"Lime Brick 1 x 2Catalog: Parts: Brick4613965 or 4164022
",1,6193
4073,"Lime Plate, Round 1 x 1Catalog: Parts: Plate, Round4183133
",8,6193
3847,"Pearl Light Gray Minifigure, Weapon Sword, ShortswordCatalog: Parts: Minifigure, Weapon4505002
",1,6193
3062b,"Red Brick, Round 1 x 1 Open StudCatalog: Parts: Brick, Round306221
",8,6193
4495b,"Red Flag 4 x 1 Wave RightCatalog: Parts: Flag6268946 or 449521
",2,6193
6231,"Red Panel 1 x 1 x 1 CornerCatalog: Parts: Panel623121 or 4190219
",2,6193
4865,"Red Panel 1 x 2 x 1Catalog: Parts: Panel486521
",1,6193
6636,"Red Tile 1 x 6Catalog: Parts: Tile4113858
",2,6193
3004,"Reddish Brown Brick 1 x 2Catalog: Parts: Brick4613963 or 4211149
",2,6193
3001,"Reddish Brown Brick 2 x 4Catalog: Parts: Brick4211201
",2,6193
3795,"Reddish Brown Plate 2 x 6Catalog: Parts: Plate4211247
",2,6193
3958,"Reddish Brown Plate 6 x 6Catalog: Parts: Plate4217848
",1,6193
54200,"Reddish Brown Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4260486 or 4504376
",2,6193
3660,"Reddish Brown Slope, Inverted 45 2 x 2Catalog: Parts: Slope, Inverted4211221
",4,6193
48723,"Reddish Brown Technic, Axle Connector Hub with 4 Bars and Pin HoleCatalog: Parts: Technic, Connector4252456
",1,6193
6182,"White Arch 1 x 4 x 2Catalog: Parts: Arch6031098 or 618201
",4,6193
3455,"White Arch 1 x 6Catalog: Parts: Arch4161411
",2,6193
3005pe1,"White Brick 1 x 1 with Eye Simple Black and White PatternCatalog: Parts: Brick, Decorated4140002
",2,6193
3001,"White Brick 2 x 4Catalog: Parts: Brick300101
",2,6193
3006,"White Brick 2 x 10Catalog: Parts: Brick4617855 or 300601
",2,6193
3005,"Yellow Brick 1 x 1Catalog: Parts: Brick300524
",6,6193
3004,"Yellow Brick 1 x 2Catalog: Parts: Brick4613966 or 300424
",11,6193
3622,"Yellow Brick 1 x 3Catalog: Parts: Brick362224
",2,6193
3010,"Yellow Brick 1 x 4Catalog: Parts: Brick301024
",3,6193
3008,"Yellow Brick 1 x 8Catalog: Parts: Brick300824
",1,6193
3003,"Yellow Brick 2 x 2Catalog: Parts: Brick4103588 or 300324
",1,6193
2357,"Yellow Brick 2 x 2 CornerCatalog: Parts: Brick235724
",4,6193
3002,"Yellow Brick 2 x 3Catalog: Parts: Brick300224
",5,6193
3001,"Yellow Brick 2 x 4Catalog: Parts: Brick300124
",2,6193
2458,"Yellow Brick, Modified 1 x 2 with PinCatalog: Parts: Brick, Modified245824
",1,6193
cas407(inv)," Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Neck Protector, Beard around MouthCatalog: Minifigures: Castle: Fantasy Era
",1,6193
4073,"Lime Plate, Round 1 x 1Catalog: Parts: Plate, Round4183133
",1,6193
54200,"Reddish Brown Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4260486 or 4504376
",1,6193
