reference_number,color_and_brick,quantity,set_number
4625,"Black Hinge Tile 1 x 4Catalog: Parts: HingePart Color Code Missing
",1,6246
4213,"Black Hinge Vehicle Roof 4 x 4Catalog: Parts: HingePart Color Code Missing
",1,6246
2420,"Black Plate 2 x 2 CornerCatalog: Parts: Plate242026
",1,6246
4085c,"Black Plate, Modified 1 x 1 with U Clip Thick (Vertical Grip)Catalog: Parts: Plate, Modified408526
",7,6246
4623,"Black Plate, Modified 1 x 2 with Bar Arm Up (Undetermined Type)Catalog: Parts: Plate, Modified462326
",1,6246
3070b,"Black Tile 1 x 1 with GrooveCatalog: Parts: Tile307026
",2,6246
3069b,"Black Tile 1 x 2 with GrooveCatalog: Parts: Tile306926
",1,6246
2555,"Black Tile, Modified 1 x 1 with ClipCatalog: Parts: Tile, Modified6030718 or 255526
",2,6246
4499,"Brown Minifigure, Weapon Bow with ArrowCatalog: Parts: Minifigure, WeaponPart Color Code Missing
",1,6246
2561,"Brown Minifigure, Weapon Gun, Pirate Flintlock MusketCatalog: Parts: Minifigure, Weapon4188174
",1,6246
4497,"Brown Minifigure, Weapon Pike / Spear - Round EndCatalog: Parts: Minifigure, WeaponPart Color Code Missing
",5,6246
2530,"Dark Gray Minifigure, Weapon Sword, CutlassCatalog: Parts: Minifigure, Weapon4161408
",1,6246
6028,"Green Alligator / Crocodile / Dragon / Dinosaur TailCatalog: Parts: Animal, Body Part602828
",1,6246
6027,"Green Alligator / Crocodile / Dragon Upper Jaw / Dinosaur TongueCatalog: Parts: Animal, Body Part602728
",1,6246
6026,"Green Alligator / Crocodile Middle with 4 Lower TeethCatalog: Parts: Animal, Body Part602628
",1,6246
6064,"Green Plant Prickly Bush 2 x 2 x 4Catalog: Parts: Plant6269009 or 606428
",1,6246
3028,"Green Plate 6 x 12Catalog: Parts: Plate6177783 or 302828 or 4614769
",1,6246
3004,"Light Gray Brick 1 x 2Catalog: Parts: Brick300402
",2,6246
3010,"Light Gray Brick 1 x 4Catalog: Parts: Brick301002
",1,6246
3003,"Light Gray Brick 2 x 2Catalog: Parts: Brick300302
",2,6246
4589,"Light Gray Cone 1 x 1 without Top GrooveCatalog: Parts: Cone458902
",2,6246
4215a,"Light Gray Panel 1 x 4 x 3 - Solid StudsCatalog: Parts: PanelPart Color Code Missing
",2,6246
3023,"Light Gray Plate 1 x 2Catalog: Parts: Plate302302
",1,6246
3957,"Red Antenna 4H - Round TopCatalog: Parts: Antenna4280153
",1,6246
2546p01,"Red Bird, Parrot with Small Beak with Green and Yellow Feathers, White Face and Yellow Beak PatternCatalog: Parts: Animal, AirPart Color Code Missing
",1,6246
3710,"Red Plate 1 x 4Catalog: Parts: Plate371021
",1,6246
3794a,"Red Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper)Catalog: Parts: Plate, Modified379421
",1,6246
6126,"Trans-Neon Orange Wave Rounded with Base Pins (Castle Dragon Flame, Seaweed, Water)Catalog: Parts: Energy Effect612647
",1,6246
6029a,"White Cattle HornsCatalog: Parts: Animal, Body PartPart Color Code Missing
",1,6246
6029b,"White Minifigure, Plume Feathered HeaddressCatalog: Parts: Minifigure, Headgear AccessoryPart Color Code Missing
",1,6246
2586px10,"White Minifigure, Shield Ovoid with Islanders Mask PatternCatalog: Parts: Minifigure, ShieldPart Color Code Missing
",1,6246
3005,"Yellow Brick 1 x 1Catalog: Parts: Brick300524
",2,6246
4589,"Yellow Cone 1 x 1 without Top GrooveCatalog: Parts: Cone4525464 or 458924
",1,6246
3023,"Yellow Plate 1 x 2Catalog: Parts: Plate302324
",1,6246
pi079(inv)," Islander, Male with QuiverCatalog: Minifigures: Pirates: Pirates I: Islanders
",1,6246
pi038(inv)," Pirate Red / White Stripes Shirt, Black Leg with Peg Leg, Black Pirate Triangle HatCatalog: Minifigures: Pirates: Pirates I
",1,6246
3070b,"Black Tile 1 x 1 with GrooveCatalog: Parts: Tile307026
",1,6246
2530,"Dark Gray Minifigure, Weapon Sword, CutlassCatalog: Parts: Minifigure, Weapon4161408
",1,6246
6026c01(inv),"Green Alligator / Crocodile with 8 TeethCatalog: Parts: Animal, WaterPart Color Code Missing
",1,6246
