reference_number,color_and_brick,quantity,set_number
4073,"Trans-Neon Orange Plate, Round 1 x 1Catalog: Parts: Plate, Round6240218 or 3005747
",5,4478
3020,"White Plate 2 x 4Catalog: Parts: Plate302001
",2,4478
3034,"White Plate 2 x 8Catalog: Parts: Plate303401
",1,4478
32000,"White Technic, Brick 1 x 2 with HolesCatalog: Parts: Technic, Brick3200001 or 320001
",6,4478
sw0061(inv)," Battle Droid GeonosianCatalog: Minifigures: Star Wars: Star Wars Episode 2
",2,4478
sw0062(inv)," Geonosian - Dark GrayCatalog: Minifigures: Star Wars: Star Wars Episode 2
",1,4478
sw0078(inv)," Geonosian with WingsCatalog: Minifigures: Star Wars: Star Wars Episode 2
",1,4478
4274,"Blue Technic, Pin 1/2Catalog: Parts: Technic, Pin4143005
",1,4478
4073,"Trans-Neon Orange Plate, Round 1 x 1Catalog: Parts: Plate, Round6240218 or 3005747
",1,4478
2476b,"Black Plate, Modified 2 x 2 with Pin on Bottom, Small Holes in Plate and Locking Fingers on UndersideCatalog: Parts: Plate, ModifiedPart Color Code Missing
",4,4478
