reference_number,color_and_brick,quantity,set_number
75258stk01," Sticker Sheet for Set 75258 - (51670/6259665)Catalog: Parts: Sticker Sheet
",1,75258
92950,"Black Arch 1 x 6 Raised ArchCatalog: Parts: Arch4620763
",2,75258
93609,"Black Arm Skeleton, Bent with Clips (Horizontal Grip)Catalog: Parts: Minifigure, Body Part6326681 or 6146095 or 6132208
",4,75258
99781,"Black Bracket 1 x 2 - 1 x 2Catalog: Parts: Bracket6016172
",4,75258
4006,"Black Minifigure, Utensil Tool Spanner Wrench / ScrewdriverCatalog: Parts: Minifigure, Utensil4569095 or 400626
",1,75258
58247,"Black Minifigure, Weapon Gun, Blaster Short (SW)Catalog: Parts: Minifigure, Weapon4498713
",1,75258
3710,"Black Plate 1 x 4Catalog: Parts: Plate371026
",2,75258
3021,"Black Plate 2 x 3Catalog: Parts: Plate302126
",2,75258
3020,"Black Plate 2 x 4Catalog: Parts: Plate302026
",1,75258
48336,"Black Plate, Modified 1 x 2 with Bar Handle on Side - Closed EndsCatalog: Parts: Plate, Modified4225201
",2,75258
11476,"Black Plate, Modified 1 x 2 with Clip on Side (Horizontal Grip)Catalog: Parts: Plate, Modified6313116 or 6132731
",4,75258
26047,"Black Plate, Round 1 x 1 with Bar Handle on Side - Closed EndsCatalog: Parts: Plate, Round6157554
",2,75258
6553,"Black Technic, Axle  2L with Reverser Handle Axle ConnectorCatalog: Parts: Technic, Axle655326 or 4107765
",4,75258
3706,"Black Technic, Axle  6LCatalog: Parts: Technic, Axle370626
",2,75258
6179pb151,"Black Tile, Modified 4 x 4 with Studs on Edge with SW '20 YEARS LEGO STAR WARS 1999-2019' and 'LUKE SKYWALKER' PatternCatalog: Parts: Tile, Modified, Decorated6259500
",1,75258
2436b,"Blue Bracket 1 x 2 - 1 x 4 with Rounded CornersCatalog: Parts: Bracket6119159 or 4282744
",2,75258
3710,"Blue Plate 1 x 4Catalog: Parts: Plate371023
",1,75258
15573,"Blue Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified6092582
",2,75258
32028,"Blue Plate, Modified 1 x 2 with Door RailCatalog: Parts: Plate, Modified4208733 or 6179330 or 4286617
",4,75258
4286,"Blue Slope 33 3 x 1Catalog: Parts: Slope428623
",1,75258
92946,"Blue Slope 45 2 x 1 with 2/3 CutoutCatalog: Parts: Slope6069163 or 4620297
",4,75258
11477,"Blue Slope, Curved 2 x 1Catalog: Parts: Slope, Curved6055065
",6,75258
10050,"Copper Minifigure, Weapon Sword, Uruk-haiCatalog: Parts: Minifigure, Weapon6167899
",4,75258
44728,"Dark Bluish Gray Bracket 1 x 2 - 2 x 2Catalog: Parts: Bracket6117972 or 6048854 or 4210893 or 4277928
",1,75258
30552,"Dark Bluish Gray Hinge Cylinder 1 x 2 Locking with 1 Finger and Axle Hole on Ends with SlotsCatalog: Parts: Hinge4210694
",6,75258
44567a,"Dark Bluish Gray Hinge Plate 1 x 2 Locking with 1 Finger on Side with Bottom GrooveCatalog: Parts: Hinge4210892
",2,75258
44302a,"Dark Bluish Gray Hinge Plate 1 x 2 Locking with 2 Fingers on End and 9 Teeth with Bottom GrooveCatalog: Parts: Hinge4210884
",2,75258
3023,"Dark Bluish Gray Plate 1 x 2Catalog: Parts: Plate4211063
",5,75258
3022,"Dark Bluish Gray Plate 2 x 2Catalog: Parts: Plate4211094
",3,75258
3020,"Dark Bluish Gray Plate 2 x 4Catalog: Parts: Plate4211065
",1,75258
15573,"Dark Bluish Gray Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified6092572
",7,75258
35480,"Dark Bluish Gray Plate, Round 1 x 2 with 2 Open StudsCatalog: Parts: Plate, Round6221607
",2,75258
85984,"Dark Bluish Gray Slope 30 1 x 2 x 2/3Catalog: Parts: Slope4567887
",2,75258
11477,"Dark Bluish Gray Slope, Curved 2 x 1Catalog: Parts: Slope, Curved6029948
",2,75258
15068,"Dark Bluish Gray Slope, Curved 2 x 2Catalog: Parts: Slope, Curved6071261
",2,75258
4871,"Dark Bluish Gray Slope, Inverted 45 4 x 2 Double with 2 x 2 CutoutCatalog: Parts: Slope, Inverted4211076
",1,75258
11214,"Dark Bluish Gray Technic, Axle  1L with Pin 2L with Friction Ridges LengthwiseCatalog: Parts: Technic, Axle6015356
",10,75258
55013,"Dark Bluish Gray Technic, Axle  8L with StopCatalog: Parts: Technic, Axle4499858
",2,75258
3700,"Dark Bluish Gray Technic, Brick 1 x 2 with HoleCatalog: Parts: Technic, Brick4211111
",2,75258
3648,"Dark Bluish Gray Technic, Gear 24 Tooth (2nd Version - 1 Axle Hole)Catalog: Parts: Technic, Gear6133119 or 4514558
",2,75258
3069b,"Dark Bluish Gray Tile 1 x 2 with GrooveCatalog: Parts: Tile4211052
",2,75258
15712,"Dark Bluish Gray Tile, Modified 1 x 1 with Open O ClipCatalog: Parts: Tile, Modified6344022 or 6071226
",1,75258
13349,"Dark Bluish Gray Wedge 4 x 4 Triple Inverted with Connections between 4 StudsCatalog: Parts: Wedge6079036
",1,75258
45677,"Dark Bluish Gray Wedge 4 x 4 x 2/3 Triple CurvedCatalog: Parts: Wedge4210940
",1,75258
24299,"Dark Bluish Gray Wedge, Plate 2 x 2  LeftCatalog: Parts: Wedge, Plate6143423
",1,75258
24307,"Dark Bluish Gray Wedge, Plate 2 x 2  RightCatalog: Parts: Wedge, Plate6143417
",1,75258
60208,"Dark Bluish Gray Wheel 31mm D. x 15mm TechnicCatalog: Parts: Wheel4549886
",2,75258
3023,"Dark Orange Plate 1 x 2Catalog: Parts: Plate4162217 or 4570877
",2,75258
11476,"Dark Orange Plate, Modified 1 x 2 with Clip on Side (Horizontal Grip)Catalog: Parts: Plate, Modified6313129 or 6186049
",4,75258
4032,"Dark Orange Plate, Round 2 x 2 with Axle HoleCatalog: Parts: Plate, Round4616027
",2,75258
11477,"Dark Orange Slope, Curved 2 x 1Catalog: Parts: Slope, Curved6186009
",2,75258
98585,"Dark Orange Technic, Axle Connector Block Round with 2 Pin Holes and 3 Axle Holes (Hero Factory Weapon Barrel)Catalog: Parts: Technic, Connector6186131 or 6071683
",2,75258
3070b,"Dark Orange Tile 1 x 1 with GrooveCatalog: Parts: Tile6143431
",2,75258
3623,"Dark Red Plate 1 x 3Catalog: Parts: Plate4164223 or 4539076
",2,75258
3022,"Dark Red Plate 2 x 2Catalog: Parts: Plate4585479 or 4163160
",1,75258
98313,"Flat Silver Arm Mechanical, Exo-Force / Bionicle, Thick SupportCatalog: Parts: Minifigure, Body Part6262193 or 6008483
",2,75258
4589b,"Flat Silver Cone 1 x 1 with Top GrooveCatalog: Parts: Cone6121350
",10,75258
99780,"Light Bluish Gray Bracket 1 x 2 - 1 x 2 InvertedCatalog: Parts: Bracket6004990
",4,75258
3942c,"Light Bluish Gray Cone 2 x 2 x 2 - Open StudCatalog: Parts: Cone6022155 or 6057616 or 4211471
",2,75258
3023,"Light Bluish Gray Plate 1 x 2Catalog: Parts: Plate3023194 or 4211398
",3,75258
3021,"Light Bluish Gray Plate 2 x 3Catalog: Parts: Plate4211396
",2,75258
3795,"Light Bluish Gray Plate 2 x 6Catalog: Parts: Plate3795194 or 4211452
",1,75258
60478,"Light Bluish Gray Plate, Modified 1 x 2 with Bar Handle on End - Closed EndsCatalog: Parts: Plate, Modified4515369
",2,75258
63868,"Light Bluish Gray Plate, Modified 1 x 2 with Clip on End (Horizontal Grip)Catalog: Parts: Plate, Modified6319336 or 4535738
",4,75258
92280,"Light Bluish Gray Plate, Modified 1 x 2 with Clip on TopCatalog: Parts: Plate, Modified4598526
",1,75258
41740,"Light Bluish Gray Plate, Modified 1 x 4 with 2 Studs with GrooveCatalog: Parts: Plate, Modified6257593
",1,75258
2476,"Light Bluish Gray Plate, Modified 2 x 2 with Pin on BottomCatalog: Parts: Plate, Modified6276848 or 4211763 or 4237084
",3,75258
4073,"Light Bluish Gray Plate, Round 1 x 1Catalog: Parts: Plate, Round4211525
",2,75258
85861,"Light Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6168647 or 6124825
",2,75258
4032,"Light Bluish Gray Plate, Round 2 x 2 with Axle HoleCatalog: Parts: Plate, Round4211475
",4,75258
47457,"Light Bluish Gray Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved SidesCatalog: Parts: Slope, Curved4494475
",1,75258
4599b,"Light Bluish Gray Tap 1 x 1 without Hole in Nozzle EndCatalog: Parts: Tap4211503
",2,75258
3713,"Light Bluish Gray Technic BushCatalog: Parts: Technic6275844 or 4211622
",4,75258
4519,"Light Bluish Gray Technic, Axle  3LCatalog: Parts: Technic, Axle4211815
",1,75258
57585,"Light Bluish Gray Technic, Axle Connector Hub with 3 AxlesCatalog: Parts: Technic, Connector4502595
",2,75258
32064,"Light Bluish Gray Technic, Brick 1 x 2 with Axle HoleCatalog: Parts: Technic, Brick6206249 or 4211599 or 4233493
",4,75258
43857,"Light Bluish Gray Technic, Liftarm Thick 1 x 2Catalog: Parts: Technic, Liftarm4211862
",2,75258
6632,"Light Bluish Gray Technic, Liftarm Thin 1 x 3 - Axle HolesCatalog: Parts: Technic, Liftarm6360043 or 4211566
",2,75258
32526,"Light Bluish Gray Technic, Liftarm, Modified Bent Thick L-Shape 3 x 5Catalog: Parts: Technic, Liftarm4211713
",1,75258
87082,"Light Bluish Gray Technic, Pin 3L with Friction Ridges Lengthwise and Center Pin HoleCatalog: Parts: Technic, Pin6321303 or 4560175
",1,75258
48989,"Light Bluish Gray Technic, Pin Connector Perpendicular 3L with 4 PinsCatalog: Parts: Technic, Connector6282158 or 4225033
",1,75258
51739,"Light Bluish Gray Wedge, Plate 2 x 4Catalog: Parts: Wedge, Plate4252368 or 4507056
",3,75258
64567,"Metallic Silver Minifigure, Weapon Lightsaber Hilt StraightCatalog: Parts: Minifigure, Weapon6051389 or 4548731 or 4542406
",1,75258
75c26,"Pearl Dark Gray Hose, Rigid 3mm D. 26L / 20.8cmCatalog: Parts: Hose, Rigid 3mm D.6257979
",2,75258
4073,"Pearl Gold Plate, Round 1 x 1Catalog: Parts: Plate, Round4523159
",10,75258
15462,"Reddish Brown Technic, Axle  5L with StopCatalog: Parts: Technic, Axle6159763
",2,75258
18654,"Reddish Brown Technic, Liftarm Thick 1 x 1 - [Formerly Connector Pin Round (1L Spacer)]Catalog: Parts: Technic, Liftarm6170813
",12,75258
6538c,"Tan Technic, Axle Connector 2L (Smooth with x Hole + Orientation)Catalog: Parts: Technic, Connector6262188
",4,75258
32556,"Tan Technic, Pin 3L without Friction Ridges LengthwiseCatalog: Parts: Technic, Pin6321305 or 4514554
",8,75258
4865b,"Trans-Clear Panel 1 x 2 x 1 with Rounded CornersCatalog: Parts: Panel6246888 or 6054554
",1,75258
32278,"Trans-Clear Technic, Liftarm Thick 1 x 15Catalog: Parts: Technic, Liftarm6257969 or 4625594
",3,75258
32009,"Trans-Clear Technic, Liftarm, Modified Bent Thick 1 x 11.5 DoubleCatalog: Parts: Technic, Liftarm6192417 or 4625586
",2,75258
59233,"Trans-Dark Pink Wave Angular (Electric Zigzag, Castle Magic Spark)Catalog: Parts: Energy Effect6321094 or 6257068
",2,75258
30374,"Trans-Light Blue Bar   4L (Lightsaber Blade / Wand)Catalog: Parts: Bar6170187 or 4124073
",1,75258
4589b,"Yellow Cone 1 x 1 with Top GrooveCatalog: Parts: Cone4525464
",2,75258
14137,"Yellow Hinge Plate 1 x 8 with Angled Side Extensions, Squared Plate UndersideCatalog: Parts: Hinge6257976 or 6040337
",6,75258
60478,"Yellow Plate, Modified 1 x 2 with Bar Handle on End - Closed EndsCatalog: Parts: Plate, Modified4515367
",4,75258
4265c,"Yellow Technic Bush 1/2 SmoothCatalog: Parts: Technic6271167 or 4239601 or 3212324
",2,75258
55981,"Yellow Wheel 18mm D. x 14mm with Pin Hole, Fake Bolts and Shallow SpokesCatalog: Parts: Wheel6109681 or 4490142
",2,75258
sw1001(inv)," Anakin Skywalker (Short Legs, Reddish Brown Aviator Cap)Catalog: Minifigures: Star Wars: Star Wars Episode 1
",1,75258
sw1024(inv)," Luke Skywalker (Pilot, 20th Anniversary Torso)Catalog: Minifigures: Star Wars: Star Wars Episode 4/5/6
",1,75258
sw1023(inv)," Padme Naberrie (Amidala), Medium LegsCatalog: Minifigures: Star Wars: Star Wars Episode 1
",1,75258
93609,"Black Arm Skeleton, Bent with Clips (Horizontal Grip)Catalog: Parts: Minifigure, Body Part6326681 or 6146095 or 6132208
",1,75258
30170,"Dark Bluish Gray Minifigure, Visor GogglesCatalog: Parts: Minifigure, Headgear Accessory6170695 or 4210645
",1,75258
3070b,"Dark Orange Tile 1 x 1 with GrooveCatalog: Parts: Tile6143431
",1,75258
4073,"Light Bluish Gray Plate, Round 1 x 1Catalog: Parts: Plate, Round4211525
",1,75258
85861,"Light Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6168647 or 6124825
",1,75258
4599b,"Light Bluish Gray Tap 1 x 1 without Hole in Nozzle EndCatalog: Parts: Tap4211503
",1,75258
3713,"Light Bluish Gray Technic BushCatalog: Parts: Technic6275844 or 4211622
",1,75258
64567,"Metallic Silver Minifigure, Weapon Lightsaber Hilt StraightCatalog: Parts: Minifigure, Weapon6051389 or 4548731 or 4542406
",1,75258
4073,"Pearl Gold Plate, Round 1 x 1Catalog: Parts: Plate, Round4523159
",1,75258
18654,"Reddish Brown Technic, Liftarm Thick 1 x 1 - [Formerly Connector Pin Round (1L Spacer)]Catalog: Parts: Technic, Liftarm6170813
",1,75258
4265c,"Yellow Technic Bush 1/2 SmoothCatalog: Parts: Technic6271167 or 4239601 or 3212324
",1,75258
4286pb035,"Blue Slope 33 3 x 1 with Blue and Gray Panels on Top and Sides and Yellow Markings on Sides Pattern 2 (Stickers) - Set 75258Catalog: Parts: Slope, DecoratedPart Color Code Missing
",1,75258
85984pb209L,"Dark Bluish Gray Slope 30 1 x 2 x 2/3 with Red Markings and Blue Rectangle Pattern Model Left Side (Sticker) - Set 75258Catalog: Parts: Slope, DecoratedPart Color Code Missing
",1,75258
85984pb209R,"Dark Bluish Gray Slope 30 1 x 2 x 2/3 with Red Markings and Blue Rectangle Pattern Model Right Side (Sticker) - Set 75258Catalog: Parts: Slope, DecoratedPart Color Code Missing
",1,75258
3069bpb0708L,"Dark Bluish Gray Tile 1 x 2 with Groove with Yellow Markings and Blue Curved and Straight Lines with Black Outline on Dark Bluish Gray Background Pattern Model Left Side (Sticker) - Set 75258Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,75258
3069bpb0708R,"Dark Bluish Gray Tile 1 x 2 with Groove with Yellow Markings and Blue Curved and Straight Lines with Black Outline on Dark Bluish Gray Background Pattern Model Right Side (Sticker) - Set 75258Catalog: Parts: Tile, DecoratedPart Color Code Missing
",1,75258
45677pb116,"Dark Bluish Gray Wedge 4 x 4 x 2/3 Triple Curved with Blue Markings with Black Outline Pattern (Sticker) - Set 75258Catalog: Parts: Wedge, DecoratedPart Color Code Missing
",1,75258
14137pb004,"Yellow Hinge Plate 1 x 8 with Angled Side Extensions, Squared Plate Underside with Blue Markings Pattern (Sticker) - Set 75258Catalog: Parts: Hinge, DecoratedPart Color Code Missing
",6,75258
28802,"Blue Bracket 1 x 2 - 1 x 4 with Two Rounded Corners at the BottomCatalog: Parts: Bracket6271125
",2,75258
44567b,"Dark Bluish Gray Hinge Plate 1 x 2 Locking with 1 Finger on Side without Bottom GrooveCatalog: Parts: Hinge6266248 or 4210892
",2,75258
